date,time,lower,upper
2009-07-14,1,0.058,0.134
2009-07-14,2,0.041,0.049
2009-07-14,3,0.048,0.15
2009-07-14,4,0.158,0.177
2009-07-14,5,0.034,0.053
2009-07-14,6,0.033,0.04
2009-07-14,7,0.031,0.031
2009-07-14,8,0.161,0.164
2009-07-14,9,0.031,0.145
2009-07-14,10,0.03,0.334
2009-07-14,11,2.081,2.799
2009-07-14,12,0.171,0.471
2009-07-14,13,0.157,0.198
2009-07-14,14,0.183,0.709
2009-07-14,15,0.478,0.484
2009-07-14,16,0.286,0.373
2009-07-14,17,0.147,1.223
2009-07-14,18,0.818,2.475
2009-07-14,19,0.252,0.731
2009-07-14,20,0.463,0.719
2009-07-14,21,0.179,0.469
2009-07-14,22,0.302,0.374
2009-07-14,23,0.211,0.31
2009-07-14,24,0.142,0.157
2009-07-15,1,0.16,0.179
2009-07-15,2,0.031,0.084
2009-07-15,3,0.032,0.039
2009-07-15,4,0.039,0.129
2009-07-15,5,0.155,0.175
2009-07-15,6,0.04,0.04
2009-07-15,7,0.039,0.039
2009-07-15,8,0.039,0.04
2009-07-15,9,0.172,0.176
2009-07-15,10,0.043,0.758
2009-07-15,11,0.192,2.764
2009-07-15,12,2.764,3.613
2009-07-15,13,0.415,0.581
2009-07-15,14,0.818,4.466
2009-07-15,15,0.49,0.651
2009-07-15,16,0.89,0.989
2009-07-15,17,0.362,1.404
2009-07-15,18,1.273,1.282
2009-07-15,19,0.46,0.779
2009-07-15,20,0.535,0.727
2009-07-15,21,0.201,0.401
2009-07-15,22,0.568,0.686
2009-07-15,23,0.451,0.531
2009-07-15,24,0.514,0.604
2009-07-16,1,0.159,0.413
2009-07-16,2,0.207,0.304
2009-07-16,3,0.079,0.431
2009-07-16,4,0.05,0.413
2009-07-16,5,0.031,0.282
2009-07-16,6,0.045,0.294
2009-07-16,7,0.195,0.412
2009-07-16,8,0.083,0.284
2009-07-16,9,0.382,3.056
2009-07-16,10,1.36,1.384
2009-07-16,11,0.444,0.704
2009-07-16,12,0.48,0.671
2009-07-16,13,0.052,0.32
2009-07-16,14,0.313,0.468
2009-07-16,15,0.186,0.454
2009-07-16,16,0.449,1.508
2009-07-16,17,0.659,1.795
2009-07-16,18,0.802,1.688
2009-07-16,19,0.959,1.091
2009-07-16,20,0.181,0.208
2009-07-16,21,0.418,0.481
2009-07-16,22,0.578,0.705
2009-07-16,23,0.59,0.722
2009-07-16,24,0.09,0.138
2009-07-17,1,0.057,0.087
2009-07-17,2,0.165,0.182
2009-07-17,3,0.043,0.163
2009-07-17,4,0.041,0.041
2009-07-17,5,0.041,0.041
2009-07-17,6,0.041,0.119
2009-07-17,7,0.17,0.181
2009-07-17,8,0.041,0.109
2009-07-17,9,0.04,0.04
2009-07-17,10,0.311,1.32
2009-07-17,11,0.22,0.915
2009-07-17,12,0.3,0.378
2009-07-17,13,0.169,0.444
2009-07-17,14,0.112,1.228
2009-07-17,15,2.146,3.71
2009-07-17,16,0.99,1.49
2009-07-17,17,1.152,1.816
2009-07-17,18,0.615,1.146
2009-07-17,19,0.408,0.618
2009-07-17,20,0.358,0.551
2009-07-17,21,0.669,1.274
2009-07-17,22,0.757,0.825
2009-07-17,23,0.861,1.554
2009-07-17,24,0.779,1.089
2009-07-18,1,0.22,0.274
2009-07-18,2,0.108,0.393
2009-07-18,3,0.238,0.324
2009-07-18,4,0.225,0.227
2009-07-18,5,0.051,0.331
2009-07-18,6,0.213,0.248
2009-07-18,7,0.051,0.222
2009-07-18,8,0.18,0.269
2009-07-18,9,0.091,0.239
2009-07-18,10,1.522,1.55
2009-07-18,11,1.37,1.624
2009-07-18,12,0.71,2.573
2009-07-18,13,0.148,1.016
2009-07-18,14,0.349,0.938
2009-07-18,15,0.35,2.83
2009-07-18,16,0.534,1.257
2009-07-18,17,0.351,0.404
2009-07-18,18,0.174,0.251
2009-07-18,19,0.48,0.491
2009-07-18,20,0.547,0.617
2009-07-18,21,0.445,0.665
2009-07-18,22,0.704,0.9
2009-07-18,23,1.04,3.171
2009-07-18,24,0.568,0.572
2009-07-19,1,0.049,0.223
2009-07-19,2,0.219,0.367
2009-07-19,3,0.031,0.274
2009-07-19,4,0.211,0.258
2009-07-19,5,0.173,0.214
2009-07-19,6,0.04,0.236
2009-07-19,7,0.186,0.259
2009-07-19,8,0.031,0.233
2009-07-19,9,0.079,0.192
2009-07-19,10,0.899,1.117
2009-07-19,11,1.084,1.503
2009-07-19,12,1.484,1.633
2009-07-19,13,0.415,0.534
2009-07-19,14,0.674,1.417
2009-07-19,15,0.445,0.733
2009-07-19,16,0.62,0.702
2009-07-19,17,0.419,1.905
2009-07-19,18,0.516,0.612
2009-07-19,19,0.336,1.922
2009-07-19,20,1.839,2.626
2009-07-19,21,0.767,1.274
2009-07-19,22,1.623,2.384
2009-07-19,23,0.767,1.415
2009-07-19,24,0.36,0.432
2009-07-20,1,0.28,0.469
2009-07-20,2,0.04,0.276
2009-07-20,3,0.23,0.373
2009-07-20,4,0.098,0.169
2009-07-20,5,0.286,0.299
2009-07-20,6,0.136,0.244
2009-07-20,7,0.039,0.226
2009-07-20,8,0.173,0.254
2009-07-20,9,0.03,0.232
2009-07-20,10,0.03,0.508
2009-07-20,11,0.039,0.519
2009-07-20,12,0.944,1.197
2009-07-20,13,0.769,3.209
2009-07-20,14,0.65,1.331
2009-07-20,15,0.519,0.55
2009-07-20,16,0.615,1.293
2009-07-20,17,0.669,1.151
2009-07-20,18,0.423,1.621
2009-07-20,19,0.477,0.83
2009-07-20,20,0.414,0.934
2009-07-20,21,0.743,0.94
2009-07-20,22,0.41,0.58
2009-07-20,23,0.54,0.546
2009-07-20,24,0.323,0.725
2009-07-21,1,0.21,0.323
2009-07-21,2,0.101,0.337
2009-07-21,3,0.031,0.383
2009-07-21,4,0.04,0.276
2009-07-21,5,0.101,0.391
2009-07-21,6,0.04,0.28
2009-07-21,7,0.173,0.272
2009-07-21,8,0.039,0.262
2009-07-21,9,0.039,0.259
2009-07-21,10,0.083,0.367
2009-07-21,11,0.247,0.863
2009-07-21,12,0.101,0.603
2009-07-21,13,0.563,0.906
2009-07-21,14,0.789,1.006
2009-07-21,15,0.723,1.026
2009-07-21,16,0.442,0.845
2009-07-21,17,0.364,0.369
2009-07-21,18,0.495,0.518
2009-07-21,19,0.412,0.655
2009-07-21,20,0.757,0.917
2009-07-21,21,0.165,0.342
2009-07-21,22,0.531,1.266
2009-07-21,23,0.839,2.393
2009-07-21,24,0.241,0.325
2009-07-22,1,0.276,0.282
2009-07-22,2,0.033,0.404
2009-07-22,3,0.087,0.274
2009-07-22,4,0.033,0.277
2009-07-22,5,0.185,0.282
2009-07-22,6,0.043,0.253
2009-07-22,7,0.042,0.413
2009-07-22,8,0.056,0.255
2009-07-22,9,0.124,0.703
2009-07-22,10,0.439,1.298
2009-07-22,11,0.331,0.678
2009-07-22,12,0.474,0.561
2009-07-22,13,0.364,0.761
2009-07-22,14,0.329,0.422
2009-07-22,15,0.641,1.002
2009-07-22,16,0.331,0.476
2009-07-22,17,0.737,1.325
2009-07-22,18,0.944,2.369
2009-07-22,19,0.415,0.514
2009-07-22,20,0.967,2.354
2009-07-22,21,0.809,1.738
2009-07-22,22,1.198,1.765
2009-07-22,23,0.251,0.593
2009-07-22,24,0.042,0.718
2009-07-23,1,0.279,0.368
2009-07-23,2,0.132,0.264
2009-07-23,3,0.029,0.257
2009-07-23,4,0.066,0.182
2009-07-23,5,0.029,0.256
2009-07-23,6,0.171,0.283
2009-07-23,7,0.028,0.247
2009-07-23,8,0.028,0.316
2009-07-23,9,0.148,0.3
2009-07-23,10,0.046,0.968
2009-07-23,11,0.508,0.819
2009-07-23,12,0.386,0.757
2009-07-23,13,0.379,0.821
2009-07-23,14,0.131,0.589
2009-07-23,15,0.578,0.68
2009-07-23,16,0.306,0.427
2009-07-23,17,0.386,0.41
2009-07-23,18,0.615,0.727
2009-07-23,19,0.098,0.582
2009-07-23,20,0.533,0.641
2009-07-23,21,0.463,0.485
2009-07-23,22,0.37,0.52
2009-07-23,23,0.685,0.988
2009-07-23,24,0.314,0.348
2009-07-24,1,0.16,0.322
2009-07-24,2,0.287,0.348
2009-07-24,3,0.042,0.283
2009-07-24,4,0.193,0.32
2009-07-24,5,0.051,0.286
2009-07-24,6,0.049,0.431
2009-07-24,7,0.064,0.198
2009-07-24,8,0.033,0.109
2009-07-24,9,0.065,0.423
2009-07-24,10,0.288,1.189
2009-07-24,11,1.874,2.703
2009-07-24,12,0.472,0.869
2009-07-24,13,0.526,0.676
2009-07-24,14,1.66,3.58
2009-07-24,15,0.74,0.991
2009-07-24,16,0.968,0.973
2009-07-24,17,0.137,0.155
2009-07-24,18,0.091,0.091
2009-07-24,19,0.205,0.405
2009-07-24,20,0.101,0.174
2009-07-24,21,0.229,0.23
2009-07-24,22,1.453,1.888
2009-07-24,23,0.436,1.842
2009-07-24,24,0.116,0.163
2009-07-25,1,0.262,0.352
2009-07-25,2,0.043,0.096
2009-07-25,3,0.037,0.038
2009-07-25,4,0.083,0.182
2009-07-25,5,0.04,0.098
2009-07-25,6,0.04,0.042
2009-07-25,7,0.047,0.134
2009-07-25,8,0.067,0.184
2009-07-25,9,0.047,0.528
2009-07-25,10,0.477,0.697
2009-07-25,11,0.152,0.232
2009-07-25,12,1.832,2.984
2009-07-25,13,0.727,1.061
2009-07-25,14,0.419,0.797
2009-07-25,15,0.437,0.58
2009-07-25,16,0.481,2.074
2009-07-25,17,1.25,1.902
2009-07-25,18,0.721,1.075
2009-07-25,19,0.492,0.943
2009-07-25,20,1.719,1.791
2009-07-25,21,2.442,3.083
2009-07-25,22,0.865,0.876
2009-07-25,23,0.579,0.664
2009-07-25,24,1.512,2.052
2009-07-26,1,0.389,0.598
2009-07-26,2,0.267,0.441
2009-07-26,3,0.109,0.306
2009-07-26,4,0.285,0.468
2009-07-26,5,0.038,0.202
2009-07-26,6,0.23,0.374
2009-07-26,7,0.038,0.225
2009-07-26,8,0.081,0.336
2009-07-26,9,0.038,0.226
2009-07-26,10,0.395,1.231
2009-07-26,11,0.242,0.543
2009-07-26,12,0.426,0.501
2009-07-26,13,0.451,1.506
2009-07-26,14,0.539,0.73
2009-07-26,15,0.458,0.915
2009-07-26,16,1.734,2.394
2009-07-26,17,0.64,0.914
2009-07-26,18,0.48,0.8
2009-07-26,19,2.008,2.61
2009-07-26,20,0.774,0.972
2009-07-26,21,0.764,2.246
2009-07-26,22,0.706,0.964
2009-07-26,23,0.414,1.04
2009-07-26,24,0.247,0.311
2009-07-27,1,0.073,0.116
2009-07-27,2,0.173,0.393
2009-07-27,3,0.105,0.217
2009-07-27,4,0.038,0.038
2009-07-27,5,0.146,0.194
2009-07-27,6,0.174,0.305
2009-07-27,7,0.038,0.038
2009-07-27,8,0.038,0.195
2009-07-27,9,0.129,0.204
2009-07-27,10,0.174,0.344
2009-07-27,11,1.534,2.217
2009-07-27,12,0.4,0.91
2009-07-27,13,0.536,1.459
2009-07-27,14,1.027,1.327
2009-07-27,15,0.479,0.492
2009-07-27,16,0.915,1.133
2009-07-27,17,1.744,1.8
2009-07-27,18,0.35,0.932
2009-07-27,19,1.516,2.227
2009-07-27,20,0.397,0.441
