date,time,lower,upper
2009-07-14,1,0.236,0.243
2009-07-14,2,0.159,0.169
2009-07-14,3,0.149,0.19
2009-07-14,4,0.2,0.247
2009-07-14,5,0.147,0.175
2009-07-14,6,0.164,0.181
2009-07-14,7,0.216,0.326
2009-07-14,8,0.174,0.399
2009-07-14,9,0.282,2.109
2009-07-14,10,0.453,0.63
2009-07-14,11,0.249,0.27
2009-07-14,12,0.164,0.221
2009-07-14,13,0.404,0.45
2009-07-14,14,0.233,0.524
2009-07-14,15,0.271,0.465
2009-07-14,16,0.235,0.536
2009-07-14,17,0.343,0.91
2009-07-14,18,0.426,1.625
2009-07-14,19,0.228,1.459
2009-07-14,20,0.167,0.232
2009-07-14,21,0.28,0.333
2009-07-14,22,0.412,0.52
2009-07-14,23,0.484,0.499
2009-07-14,24,0.243,0.435
2009-07-15,1,0.161,0.251
2009-07-15,2,0.152,0.219
2009-07-15,3,0.176,0.194
2009-07-15,4,0.162,0.196
2009-07-15,5,0.188,0.218
2009-07-15,6,0.158,0.179
2009-07-15,7,0.157,0.555
2009-07-15,8,0.246,0.328
2009-07-15,9,1.053,2.036
2009-07-15,10,0.495,0.7
2009-07-15,11,0.272,0.598
2009-07-15,12,0.191,0.513
2009-07-15,13,0.983,1.412
2009-07-15,14,0.288,0.315
2009-07-15,15,0.406,0.451
2009-07-15,16,0.263,0.306
2009-07-15,17,0.266,1.469
2009-07-15,18,0.18,0.237
2009-07-15,19,0.229,0.241
2009-07-15,20,0.231,0.692
2009-07-15,21,1.1,1.257
2009-07-15,22,0.394,0.445
2009-07-15,23,0.295,0.374
2009-07-15,24,0.161,0.291
2009-07-16,1,0.21,0.252
2009-07-16,2,0.156,0.187
2009-07-16,3,0.167,0.181
2009-07-16,4,0.197,0.233
2009-07-16,5,0.157,0.191
2009-07-16,6,0.172,0.175
2009-07-16,7,0.18,0.725
2009-07-16,8,0.205,0.244
2009-07-16,9,0.47,2.068
2009-07-16,10,0.27,0.568
2009-07-16,11,0.205,0.334
2009-07-16,12,0.194,0.199
2009-07-16,13,0.298,0.402
2009-07-16,14,0.272,0.318
2009-07-16,15,0.279,0.283
2009-07-16,16,0.342,0.563
2009-07-16,17,0.433,1.457
2009-07-16,18,1.362,2.167
2009-07-16,19,0.936,1.56
2009-07-16,20,0.283,0.382
2009-07-16,21,1.143,1.447
2009-07-16,22,0.606,1.442
2009-07-16,23,0.391,0.524
2009-07-16,24,0.31,0.561
2009-07-17,1,0.153,0.21
2009-07-17,2,0.164,0.166
2009-07-17,3,0.201,0.259
2009-07-17,4,0.167,0.214
2009-07-17,5,0.161,0.173
2009-07-17,6,0.205,0.256
2009-07-17,7,0.152,1.647
2009-07-17,8,0.567,1.104
2009-07-17,9,0.431,3.898
2009-07-17,10,0.147,1.327
2009-07-17,11,0.152,0.183
2009-07-17,12,0.137,0.141
2009-07-17,13,0.123,0.127
2009-07-17,14,0.172,0.21
2009-07-17,15,0.115,0.126
2009-07-17,16,0.13,0.147
2009-07-17,17,0.184,0.185
2009-07-17,18,0.122,0.153
2009-07-17,19,0.118,0.164
2009-07-17,20,0.187,0.191
2009-07-17,21,0.147,0.176
2009-07-17,22,0.108,0.156
2009-07-17,23,0.134,0.291
2009-07-17,24,0.138,0.326
2009-07-18,1,0.105,0.108
2009-07-18,2,0.123,0.144
2009-07-18,3,0.156,0.163
2009-07-18,4,0.111,0.141
2009-07-18,5,0.097,0.124
2009-07-18,6,0.158,0.172
2009-07-18,7,0.119,0.125
2009-07-18,8,0.116,0.133
2009-07-18,9,0.109,0.173
2009-07-18,10,0.135,0.2
2009-07-18,11,0.118,0.129
2009-07-18,12,0.132,0.142
2009-07-18,13,0.171,0.178
2009-07-18,14,0.144,0.146
2009-07-18,15,0.107,0.112
2009-07-18,16,0.155,0.2
2009-07-18,17,0.125,0.152
2009-07-18,18,0.139,0.141
2009-07-18,19,0.117,0.139
2009-07-18,20,0.164,0.207
2009-07-18,21,0.11,0.122
2009-07-18,22,0.129,0.145
2009-07-18,23,0.141,0.316
2009-07-18,24,0.119,0.278
2009-07-19,1,0.096,0.118
2009-07-19,2,0.137,0.16
2009-07-19,3,0.106,0.162
2009-07-19,4,0.125,0.128
2009-07-19,5,0.098,0.103
2009-07-19,6,0.179,0.186
2009-07-19,7,0.101,0.106
2009-07-19,8,0.112,0.129
2009-07-19,9,0.137,0.179
2009-07-19,10,0.131,0.154
2009-07-19,11,0.133,0.138
2009-07-19,12,0.119,0.119
2009-07-19,13,0.189,0.199
2009-07-19,14,0.114,0.261
2009-07-19,15,0.132,0.143
2009-07-19,16,0.143,0.172
2009-07-19,17,0.147,0.165
2009-07-19,18,0.109,0.124
2009-07-19,19,0.13,0.221
2009-07-19,20,0.131,0.155
2009-07-19,21,0.141,0.15
2009-07-19,22,0.122,0.147
2009-07-19,23,0.218,0.276
2009-07-19,24,0.116,0.238
2009-07-20,1,0.126,0.133
2009-07-20,2,0.144,0.157
2009-07-20,3,0.125,0.128
2009-07-20,4,0.1,0.11
2009-07-20,5,0.106,0.168
2009-07-20,6,0.11,0.182
2009-07-20,7,0.1,0.106
2009-07-20,8,0.119,0.125
2009-07-20,9,0.163,0.166
2009-07-20,10,0.116,0.143
2009-07-20,11,0.111,0.136
2009-07-20,12,0.114,0.179
2009-07-20,13,0.142,0.191
2009-07-20,14,0.111,0.113
2009-07-20,15,0.142,0.144
2009-07-20,16,0.173,0.184
2009-07-20,17,0.124,0.158
2009-07-20,18,0.117,0.137
2009-07-20,19,0.134,0.21
2009-07-20,20,0.126,0.192
2009-07-20,21,0.106,0.15
2009-07-20,22,0.128,0.145
2009-07-20,23,0.17,0.301
2009-07-20,24,0.118,0.266
2009-07-21,1,0.102,0.114
2009-07-21,2,0.154,0.178
2009-07-21,3,0.097,0.134
2009-07-21,4,0.124,0.124
2009-07-21,5,0.117,0.119
2009-07-21,6,0.157,0.165
2009-07-21,7,0.098,0.122
2009-07-21,8,0.104,0.121
2009-07-21,9,0.164,0.177
2009-07-21,10,0.121,0.14
2009-07-21,11,0.138,0.143
2009-07-21,12,0.119,0.127
2009-07-21,13,0.17,0.187
2009-07-21,14,0.136,0.137
2009-07-21,15,0.115,0.118
2009-07-21,16,0.167,0.204
2009-07-21,17,0.121,0.167
2009-07-21,18,0.13,0.145
2009-07-21,19,0.127,0.134
2009-07-21,20,0.196,0.205
2009-07-21,21,0.112,0.115
2009-07-21,22,0.145,0.145
2009-07-21,23,0.118,0.3
2009-07-21,24,0.143,0.298
2009-07-22,1,0.103,0.107
2009-07-22,2,0.115,0.137
2009-07-22,3,0.144,0.202
2009-07-22,4,0.098,0.127
2009-07-22,5,0.104,0.13
2009-07-22,6,0.103,0.175
2009-07-22,7,0.127,0.179
2009-07-22,8,0.099,0.103
2009-07-22,9,0.13,0.143
2009-07-22,10,0.158,0.198
2009-07-22,11,0.113,0.138
2009-07-22,12,0.125,0.141
2009-07-22,13,0.118,0.188
2009-07-22,14,0.143,0.187
2009-07-22,15,0.115,0.131
2009-07-22,16,0.131,0.16
2009-07-22,17,0.147,0.198
2009-07-22,18,0.132,0.148
2009-07-22,19,0.125,0.135
2009-07-22,20,0.152,0.207
2009-07-22,21,0.111,0.169
2009-07-22,22,0.115,0.142
2009-07-22,23,0.143,0.289
2009-07-22,24,0.134,0.286
2009-07-23,1,0.102,0.138
2009-07-23,2,0.1,0.124
2009-07-23,3,0.156,0.193
2009-07-23,4,0.098,0.111
2009-07-23,5,0.127,0.149
2009-07-23,6,0.125,0.162
2009-07-23,7,0.13,0.145
2009-07-23,8,0.106,0.247
2009-07-23,9,0.12,0.197
2009-07-23,10,0.131,0.168
2009-07-23,11,0.115,0.121
2009-07-23,12,0.136,0.178
2009-07-23,13,0.12,0.185
2009-07-23,14,0.132,0.145
2009-07-23,15,0.124,0.134
2009-07-23,16,0.175,0.185
2009-07-23,17,0.132,0.143
2009-07-23,18,0.112,0.13
2009-07-23,19,0.166,0.193
2009-07-23,20,0.113,0.136
2009-07-23,21,0.136,0.149
2009-07-23,22,0.117,0.153
2009-07-23,23,0.183,0.262
2009-07-23,24,0.11,0.264
2009-07-24,1,0.102,0.11
2009-07-24,2,0.157,0.192
2009-07-24,3,0.098,0.136
2009-07-24,4,0.11,0.124
2009-07-24,5,0.149,0.166
2009-07-24,6,0.106,0.111
2009-07-24,7,0.123,0.13
2009-07-24,8,0.154,0.253
2009-07-24,9,0.126,0.146
2009-07-24,10,0.135,0.137
2009-07-24,11,0.126,0.132
2009-07-24,12,0.156,0.175
2009-07-24,13,0.135,0.135
2009-07-24,14,0.113,0.126
2009-07-24,15,0.17,0.194
2009-07-24,16,0.126,0.137
2009-07-24,17,0.119,0.12
2009-07-24,18,0.186,0.19
2009-07-24,19,0.122,0.134
2009-07-24,20,0.13,0.146
2009-07-24,21,0.19,0.191
2009-07-24,22,0.122,0.13
2009-07-24,23,0.143,0.249
2009-07-24,24,0.186,0.247
2009-07-25,1,0.124,0.144
2009-07-25,2,0.104,0.137
2009-07-25,3,0.109,0.185
2009-07-25,4,0.122,0.159
2009-07-25,5,0.098,0.104
2009-07-25,6,0.108,0.147
2009-07-25,7,0.121,0.184
2009-07-25,8,0.102,0.104
2009-07-25,9,0.116,0.13
2009-07-25,10,0.162,0.2
2009-07-25,11,0.12,0.127
2009-07-25,12,0.114,0.135
2009-07-25,13,0.197,0.334
2009-07-25,14,0.122,0.138
2009-07-25,15,0.123,0.148
2009-07-25,16,0.157,0.193
2009-07-25,17,0.116,0.161
2009-07-25,18,0.143,0.144
2009-07-25,19,0.137,0.18
2009-07-25,20,0.132,0.173
2009-07-25,21,0.14,0.147
2009-07-25,22,0.118,0.148
2009-07-25,23,0.185,0.28
2009-07-25,24,0.117,0.262
2009-07-26,1,0.104,0.108
2009-07-26,2,0.175,0.189
2009-07-26,3,0.109,0.123
2009-07-26,4,0.11,0.128
2009-07-26,5,0.163,0.177
2009-07-26,6,0.102,0.107
2009-07-26,7,0.124,0.128
2009-07-26,8,0.12,0.174
2009-07-26,9,0.13,0.15
2009-07-26,10,0.134,0.139
2009-07-26,11,0.126,0.155
2009-07-26,12,0.143,0.173
2009-07-26,13,0.138,0.138
2009-07-26,14,0.118,0.159
2009-07-26,15,0.151,0.194
2009-07-26,16,0.126,0.15
2009-07-26,17,0.123,0.134
2009-07-26,18,0.193,0.196
2009-07-26,19,0.124,0.142
2009-07-26,20,0.12,0.131
2009-07-26,21,0.178,0.198
2009-07-26,22,0.119,0.149
2009-07-26,23,0.115,0.25
2009-07-26,24,0.191,0.258
2009-07-27,1,0.124,0.159
2009-07-27,2,0.109,0.117
2009-07-27,3,0.108,0.155
2009-07-27,4,0.136,0.192
2009-07-27,5,0.109,0.121
2009-07-27,6,0.108,0.109
2009-07-27,7,0.174,0.285
2009-07-27,8,0.124,0.125
2009-07-27,9,0.118,0.129
2009-07-27,10,0.133,0.181
2009-07-27,11,0.133,0.145
2009-07-27,12,0.133,0.143
2009-07-27,13,0.127,0.16
2009-07-27,14,0.116,0.179
2009-07-27,15,0.13,0.143
2009-07-27,16,0.132,0.139
2009-07-27,17,0.175,0.184
2009-07-27,18,0.193,0.201
2009-07-27,19,0.187,0.194
2009-07-27,20,0.174,0.175
2009-07-27,21,0.146,0.195
2009-07-27,22,0.12,0.132
2009-07-27,23,0.116,0.253
2009-07-27,24,0.128,0.263
2009-07-28,1,0.122,0.122
2009-07-28,2,0.125,0.17
2009-07-28,3,0.123,0.137
2009-07-28,4,0.122,0.123
2009-07-28,5,0.11,0.121
2009-07-28,6,0.131,0.172
2009-07-28,7,0.123,0.129
2009-07-28,8,0.121,0.123
2009-07-28,9,0.127,0.132
2009-07-28,10,0.147,0.189
2009-07-28,11,0.119,0.133
2009-07-28,12,0.135,0.142
2009-07-28,13,0.14,0.183
2009-07-28,14,0.118,0.155
2009-07-28,15,0.127,0.144
2009-07-28,16,0.134,0.158
2009-07-28,17,0.14,0.18
2009-07-28,18,0.116,0.128
2009-07-28,19,0.136,0.144
2009-07-28,20,0.171,0.177
2009-07-28,21,0.12,0.124
2009-07-28,22,0.135,0.143
2009-07-28,23,0.137,0.303
2009-07-28,24,0.13,0.273
2009-07-29,1,0.107,0.122
2009-07-29,2,0.121,0.153
2009-07-29,3,0.109,0.179
2009-07-29,4,0.105,0.106
2009-07-29,5,0.105,0.117
2009-07-29,6,0.154,0.175
2009-07-29,7,0.112,0.12
2009-07-29,8,0.107,0.108
2009-07-29,9,0.13,0.179
2009-07-29,10,0.13,0.139
2009-07-29,11,0.133,0.135
2009-07-29,12,0.127,0.155
2009-07-29,13,0.12,0.184
2009-07-29,14,0.119,0.144
2009-07-29,15,0.135,0.145
2009-07-29,16,0.154,0.195
2009-07-29,17,0.117,0.125
2009-07-29,18,0.133,0.133
2009-07-29,19,0.179,0.191
2009-07-29,20,0.122,0.13
2009-07-29,21,0.122,0.149
2009-07-29,22,0.149,0.208
2009-07-29,23,0.137,0.239
2009-07-29,24,0.12,0.24
2009-07-30,1,0.132,0.163
2009-07-30,2,0.112,0.175
2009-07-30,3,0.108,0.108
2009-07-30,4,0.109,0.126
2009-07-30,5,0.136,0.184
2009-07-30,6,0.119,0.12
2009-07-30,7,0.106,0.109
2009-07-30,8,0.143,0.157
2009-07-30,9,0.116,0.126
2009-07-30,10,0.125,0.126
2009-07-30,11,0.144,0.191
2009-07-30,12,0.118,0.142
2009-07-30,13,0.118,0.126
2009-07-30,14,0.119,0.179
2009-07-30,15,0.133,0.175
2009-07-30,16,0.131,0.136
2009-07-30,17,0.122,0.144
2009-07-30,18,0.142,0.18
2009-07-30,19,0.143,0.145
2009-07-30,20,0.137,0.144
2009-07-30,21,0.143,0.186
2009-07-30,22,0.136,0.142
2009-07-30,23,0.14,0.255
2009-07-30,24,0.143,0.306
2009-07-31,1,0.114,0.122
2009-07-31,2,0.123,0.141
2009-07-31,3,0.158,0.171
2009-07-31,4,0.108,0.11
2009-07-31,5,0.107,0.121
2009-07-31,6,0.129,0.184
2009-07-31,7,0.12,0.142
2009-07-31,8,0.107,0.11
2009-07-31,9,0.118,0.161
2009-07-31,10,0.179,0.516
2009-07-31,11,0.129,0.129
2009-07-31,12,0.118,0.147
2009-07-31,13,0.117,0.178
2009-07-31,14,0.128,0.13
2009-07-31,15,0.131,0.137
2009-07-31,16,0.148,0.175
2009-07-31,17,0.118,0.124
2009-07-31,18,0.131,0.132
2009-07-31,19,0.177,0.183
2009-07-31,20,0.118,0.118
2009-07-31,21,0.124,0.13
2009-07-31,22,0.138,0.192
2009-07-31,23,0.152,0.247
2009-07-31,24,0.109,0.247
2009-08-01,1,0.105,0.15
2009-08-01,2,0.128,0.182
2009-08-01,3,0.11,0.119
2009-08-01,4,0.106,0.108
2009-08-01,5,0.153,0.155
2009-08-01,6,0.119,0.12
2009-08-01,7,0.116,0.119
2009-08-01,8,0.106,0.174
2009-08-01,9,0.146,0.228
2009-08-01,10,0.129,0.13
2009-08-01,11,0.134,0.159
2009-08-01,12,0.174,1.366
2009-08-01,13,2.114,2.921
2009-08-01,14,0.414,0.442
2009-08-01,15,0.46,6.063
2009-08-01,16,1.435,3.241
2009-08-01,17,0.904,0.965
2009-08-01,18,1.98,2.023
2009-08-01,19,1.456,1.921
2009-08-01,20,0.482,0.865
2009-08-01,21,0.44,0.519
2009-08-01,22,0.364,0.404
2009-08-01,23,0.36,0.519
2009-08-01,24,0.446,1.215
2009-08-02,1,0.463,0.561
2009-08-02,2,0.256,0.268
2009-08-02,3,0.226,0.247
2009-08-02,4,0.29,0.328
2009-08-02,5,0.246,0.253
2009-08-02,6,0.229,0.263
2009-08-02,7,0.237,0.31
2009-08-02,8,0.24,0.29
2009-08-02,9,0.242,2.617
2009-08-02,10,1.881,2.345
2009-08-02,11,0.552,1.814
2009-08-02,12,0.255,0.274
2009-08-02,13,0.312,0.329
2009-08-02,14,0.245,0.247
2009-08-02,15,0.274,0.275
2009-08-02,16,0.288,0.313
2009-08-02,17,1.097,1.698
2009-08-02,18,0.494,0.538
2009-08-02,19,0.764,3.342
2009-08-02,20,0.281,0.311
2009-08-02,21,0.284,0.291
2009-08-02,22,0.309,0.33
2009-08-02,23,0.384,0.413
2009-08-02,24,0.384,0.467
2009-08-03,1,0.436,0.869
2009-08-03,2,0.411,0.442
2009-08-03,3,0.157,0.168
2009-08-03,4,0.149,0.197
2009-08-03,5,0.208,0.24
2009-08-03,6,0.163,0.184
2009-08-03,7,0.159,0.189
2009-08-03,8,0.641,1.57
2009-08-03,9,1.509,1.946
2009-08-03,10,0.334,1.679
2009-08-03,11,0.194,0.337
2009-08-03,12,0.177,0.284
2009-08-03,13,0.191,0.192
2009-08-03,14,0.159,0.224
2009-08-03,15,0.227,0.235
2009-08-03,16,0.156,0.216
2009-08-03,17,0.18,0.203
2009-08-03,18,0.175,0.252
2009-08-03,19,1.044,1.692
2009-08-03,20,0.284,0.383
2009-08-03,21,0.262,0.369
2009-08-03,22,0.331,0.348
2009-08-03,23,0.304,0.627
2009-08-03,24,0.201,0.504
2009-08-04,1,0.203,0.22
2009-08-04,2,0.15,0.18
