date,time,lower,upper
2009-07-14,1,0.088,0.126
2009-07-14,2,0.017,0.035
2009-07-14,3,0.042,0.129
2009-07-14,4,0.018,0.073
2009-07-14,5,0.018,0.111
2009-07-14,6,0.018,0.114
2009-07-14,7,0.017,0.064
2009-07-14,8,0.048,0.127
2009-07-14,9,0.017,0.017
2009-07-14,10,0.106,0.135
2009-07-14,11,0.017,0.017
2009-07-14,12,0.068,0.125
2009-07-14,13,0.062,0.132
2009-07-14,14,0.152,0.813
2009-07-14,15,0.021,0.124
2009-07-14,16,0.436,0.759
2009-07-14,17,0.04,0.169
2009-07-14,18,0.017,0.588
2009-07-14,19,0.274,0.356
2009-07-14,20,0.275,0.666
2009-07-14,21,0.236,0.262
2009-07-14,22,0.041,0.053
2009-07-14,23,0.109,0.123
2009-07-14,24,0.018,0.018
2009-07-15,1,0.103,0.12
2009-07-15,2,0.018,0.018
2009-07-15,3,0.083,0.125
2009-07-15,4,0.085,2.18
2009-07-15,5,0.073,0.129
2009-07-15,6,0.043,0.596
2009-07-15,7,0.058,0.126
2009-07-15,8,0.018,0.053
2009-07-15,9,0.025,0.131
2009-07-15,10,0.017,0.082
2009-07-15,11,0.018,0.101
2009-07-15,12,0.017,0.116
2009-07-15,13,0.017,0.062
2009-07-15,14,0.037,0.126
2009-07-15,15,0.017,0.036
2009-07-15,16,0.07,0.54
2009-07-15,17,0.02,0.118
2009-07-15,18,0.16,0.74
2009-07-15,19,0.485,0.583
2009-07-15,20,0.147,0.803
2009-07-15,21,0.251,0.375
2009-07-15,22,0.225,0.233
2009-07-15,23,0.123,0.133
2009-07-15,24,0.117,0.119
2009-07-16,1,0.018,0.031
2009-07-16,2,0.118,0.12
2009-07-16,3,0.018,0.06
2009-07-16,4,0.129,2.005
2009-07-16,5,0.018,0.086
2009-07-16,6,0.146,0.426
2009-07-16,7,0.018,0.072
2009-07-16,8,0.038,0.129
2009-07-16,9,0.018,0.103
2009-07-16,10,0.018,0.101
2009-07-16,11,0.057,0.122
2009-07-16,12,0.017,0.022
2009-07-16,13,0.12,0.131
2009-07-16,14,0.018,0.023
2009-07-16,15,0.057,0.127
2009-07-16,16,0.018,0.078
2009-07-16,17,0.018,0.109
2009-07-16,18,0.035,0.122
2009-07-16,19,0.018,0.044
2009-07-16,20,0.256,0.637
2009-07-16,21,0.15,0.151
2009-07-16,22,0.112,0.129
2009-07-16,23,0.018,0.085
2009-07-16,24,0.018,0.097
2009-07-17,1,0.058,0.125
2009-07-17,2,0.018,0.018
2009-07-17,3,0.118,0.122
2009-07-17,4,0.086,1.842
2009-07-17,5,0.036,0.132
2009-07-17,6,0.055,0.602
2009-07-17,7,0.018,0.098
2009-07-17,8,0.06,0.123
2009-07-17,9,0.018,0.018
2009-07-17,10,0.112,0.122
2009-07-17,11,0.018,0.033
2009-07-17,12,0.018,0.133
2009-07-17,13,0.018,0.117
2009-07-17,14,0.018,0.045
2009-07-17,15,0.109,0.129
2009-07-17,16,0.141,0.306
2009-07-17,17,0.102,0.124
2009-07-17,18,0.018,0.099
2009-07-17,19,0.477,0.952
2009-07-17,20,0.315,0.343
2009-07-17,21,0.232,0.336
2009-07-17,22,0.107,0.17
2009-07-17,23,0.123,0.141
2009-07-17,24,0.019,0.028
2009-07-18,1,0.039,0.134
2009-07-18,2,0.051,0.122
2009-07-18,3,0.018,0.02
2009-07-18,4,0.175,2.031
2009-07-18,5,0.018,0.064
2009-07-18,6,0.022,0.684
2009-07-18,7,0.097,0.127
2009-07-18,8,0.018,0.019
2009-07-18,9,0.078,0.126
2009-07-18,10,0.018,0.084
2009-07-18,11,0.018,0.09
2009-07-18,12,0.124,0.497
2009-07-18,13,0.042,0.276
2009-07-18,14,0.351,0.494
2009-07-18,15,0.034,0.388
2009-07-18,16,0.033,0.662
2009-07-18,17,0.2,0.564
2009-07-18,18,0.151,0.944
2009-07-18,19,0.308,1.479
2009-07-18,20,0.144,0.893
2009-07-18,21,0.21,0.385
2009-07-18,22,0.221,0.352
2009-07-18,23,0.154,0.178
2009-07-18,24,0.076,0.124
