date,time,lower,upper
2009-07-14,1,0.103,0.132
2009-07-14,2,0.169,0.177
2009-07-14,3,0.121,0.172
2009-07-14,4,0.078,0.1
2009-07-14,5,0.176,0.183
2009-07-14,6,0.08,0.172
2009-07-14,7,0.076,0.141
2009-07-14,8,0.176,0.2
2009-07-14,9,0.131,0.377
2009-07-14,10,0.077,0.182
2009-07-14,11,0.303,0.707
2009-07-14,12,0.129,0.186
2009-07-14,13,0.076,0.181
2009-07-14,14,0.169,0.174
2009-07-14,15,0.076,0.123
2009-07-14,16,0.098,0.227
2009-07-14,17,0.279,0.736
2009-07-14,18,0.168,0.234
2009-07-14,19,0.178,0.406
2009-07-14,20,0.473,0.484
2009-07-14,21,0.446,0.457
2009-07-14,22,0.332,0.442
2009-07-14,23,0.193,0.224
2009-07-14,24,0.171,0.174
2009-07-15,1,0.079,0.123
2009-07-15,2,0.089,0.186
2009-07-15,3,0.175,0.177
2009-07-15,4,0.079,0.128
2009-07-15,5,0.092,0.185
2009-07-15,6,0.172,0.177
2009-07-15,7,0.077,0.099
2009-07-15,8,0.236,1.966
2009-07-15,9,0.217,0.29
2009-07-15,10,0.075,0.093
2009-07-15,11,0.146,0.175
2009-07-15,12,0.155,0.17
2009-07-15,13,0.075,0.075
2009-07-15,14,0.173,0.183
2009-07-15,15,0.123,0.168
2009-07-15,16,0.075,0.075
2009-07-15,17,0.186,0.245
2009-07-15,18,0.231,1.904
2009-07-15,19,0.083,0.533
2009-07-15,20,0.182,0.244
2009-07-15,21,0.153,0.234
2009-07-15,22,0.162,0.322
2009-07-15,23,0.324,0.331
2009-07-15,24,0.153,0.157
2009-07-16,1,0.198,0.235
2009-07-16,2,0.097,0.175
2009-07-16,3,0.079,0.152
2009-07-16,4,0.176,0.181
2009-07-16,5,0.079,0.153
2009-07-16,6,0.079,0.182
2009-07-16,7,0.171,0.176
2009-07-16,8,0.309,0.956
2009-07-16,9,0.155,0.325
2009-07-16,10,0.135,0.172
2009-07-16,11,0.076,0.077
2009-07-16,12,0.192,0.24
2009-07-16,13,2.203,2.593
2009-07-16,14,0.94,2.31
2009-07-16,15,0.625,0.631
2009-07-16,16,0.618,0.635
2009-07-16,17,0.418,0.522
2009-07-16,18,0.961,1.539
2009-07-16,19,0.504,1.33
2009-07-16,20,0.418,0.502
2009-07-16,21,0.421,0.716
2009-07-16,22,0.375,0.405
2009-07-16,23,0.382,0.39
2009-07-16,24,0.145,0.209
2009-07-17,1,0.098,0.186
2009-07-17,2,0.172,0.176
2009-07-17,3,0.078,0.14
2009-07-17,4,0.079,0.185
2009-07-17,5,0.174,0.178
2009-07-17,6,0.076,0.127
2009-07-17,7,0.087,0.186
2009-07-17,8,0.331,0.916
2009-07-17,9,0.078,0.15
2009-07-17,10,0.127,0.169
2009-07-17,11,0.171,0.177
2009-07-17,12,0.086,0.168
2009-07-17,13,0.075,0.115
2009-07-17,14,0.172,0.179
2009-07-17,15,0.16,0.222
2009-07-17,16,0.126,0.153
2009-07-17,17,0.176,0.209
2009-07-17,18,0.193,0.25
2009-07-17,19,0.287,0.51
2009-07-17,20,0.314,0.6
2009-07-17,21,0.289,0.31
2009-07-17,22,0.234,0.608
2009-07-17,23,0.249,0.307
2009-07-17,24,0.173,0.177
2009-07-18,1,0.085,0.171
2009-07-18,2,0.079,0.155
2009-07-18,3,0.255,0.261
2009-07-18,4,0.159,0.224
2009-07-18,5,0.159,0.262
2009-07-18,6,0.171,0.199
2009-07-18,7,0.076,0.093
2009-07-18,8,0.154,1.178
2009-07-18,9,0.275,0.306
2009-07-18,10,0.075,0.137
2009-07-18,11,0.081,0.181
2009-07-18,12,0.191,0.206
2009-07-18,13,0.077,0.078
2009-07-18,14,0.154,0.226
2009-07-18,15,0.181,0.47
2009-07-18,16,0.367,0.43
2009-07-18,17,0.22,0.721
2009-07-18,18,0.078,0.166
2009-07-18,19,0.078,0.182
2009-07-18,20,0.238,2.028
2009-07-18,21,0.226,0.235
2009-07-18,22,0.218,0.331
2009-07-18,23,0.313,0.412
2009-07-18,24,0.156,0.245
2009-07-19,1,0.156,0.229
2009-07-19,2,0.174,0.227
2009-07-19,3,0.079,0.126
2009-07-19,4,0.1,0.186
2009-07-19,5,0.162,0.178
2009-07-19,6,0.078,0.08
2009-07-19,7,0.163,0.176
2009-07-19,8,0.17,2.016
2009-07-19,9,0.127,0.208
2009-07-19,10,0.175,0.185
2009-07-19,11,0.085,0.168
2009-07-19,12,0.088,0.149
2009-07-19,13,0.175,0.181
2009-07-19,14,0.168,0.171
2009-07-19,15,0.126,1.096
2009-07-19,16,0.961,0.97
2009-07-19,17,0.372,0.412
2009-07-19,18,0.076,0.121
2009-07-19,19,0.104,0.182
2009-07-19,20,0.17,0.174
2009-07-19,21,0.098,0.114
2009-07-19,22,0.604,0.683
2009-07-19,23,0.906,1.148
2009-07-19,24,0.133,0.232
2009-07-20,1,0.08,0.147
2009-07-20,2,0.173,0.178
2009-07-20,3,0.078,0.153
2009-07-20,4,0.078,0.154
2009-07-20,5,0.174,0.179
2009-07-20,6,0.076,0.147
2009-07-20,7,0.076,0.154
2009-07-20,8,0.407,2.579
2009-07-20,9,0.111,0.173
2009-07-20,10,0.08,0.09
2009-07-20,11,0.174,0.184
2009-07-20,12,0.081,0.177
2009-07-20,13,0.101,0.151
2009-07-20,14,0.201,2.544
2009-07-20,15,2.447,3.005
2009-07-20,16,1.792,2.286
2009-07-20,17,0.747,1.941
2009-07-20,18,0.568,0.707
2009-07-20,19,0.123,0.515
2009-07-20,20,0.172,0.18
2009-07-20,21,0.08,0.167
2009-07-20,22,0.825,1.092
2009-07-20,23,0.538,1.09
2009-07-20,24,0.192,0.311
2009-07-21,1,0.151,0.154
2009-07-21,2,0.248,0.258
2009-07-21,3,0.097,0.236
2009-07-21,4,0.075,0.105
2009-07-21,5,0.171,0.178
2009-07-21,6,0.089,0.167
2009-07-21,7,0.074,0.107
2009-07-21,8,0.435,1.825
2009-07-21,9,0.301,0.317
2009-07-21,10,0.076,0.241
2009-07-21,11,0.075,0.18
2009-07-21,12,0.165,0.187
2009-07-21,13,0.072,0.128
2009-07-21,14,0.072,0.17
2009-07-21,15,0.165,0.169
2009-07-21,16,0.071,0.146
2009-07-21,17,0.071,0.161
2009-07-21,18,1.854,2.971
2009-07-21,19,0.236,0.653
2009-07-21,20,0.367,0.405
2009-07-21,21,0.363,0.746
2009-07-21,22,0.405,0.442
2009-07-21,23,0.154,0.251
2009-07-21,24,0.077,0.092
2009-07-22,1,0.162,0.175
2009-07-22,2,0.167,0.17
2009-07-22,3,0.076,0.096
2009-07-22,4,0.116,0.179
2009-07-22,5,0.167,0.171
2009-07-22,6,0.076,0.107
2009-07-22,7,0.096,0.555
2009-07-22,8,0.172,0.235
2009-07-22,9,0.126,0.166
2009-07-22,10,0.073,0.081
2009-07-22,11,0.168,0.172
2009-07-22,12,0.154,0.166
2009-07-22,13,0.073,0.073
2009-07-22,14,0.141,0.172
2009-07-22,15,0.195,0.211
2009-07-22,16,0.073,0.115
2009-07-22,17,0.098,0.546
2009-07-22,18,0.435,1.408
2009-07-22,19,0.53,0.948
2009-07-22,20,0.35,0.412
2009-07-22,21,0.359,0.436
2009-07-22,22,0.429,0.558
2009-07-22,23,0.211,0.825
2009-07-22,24,0.098,0.102
2009-07-23,1,0.178,0.18
2009-07-23,2,0.151,0.17
2009-07-23,3,0.076,0.076
2009-07-23,4,0.165,0.176
2009-07-23,5,0.169,0.171
2009-07-23,6,0.075,0.101
2009-07-23,7,0.113,0.176
2009-07-23,8,0.171,1.412
2009-07-23,9,0.167,0.223
2009-07-23,10,0.074,0.114
2009-07-23,11,0.083,0.179
2009-07-23,12,0.234,0.27
2009-07-23,13,2.203,2.704
2009-07-23,14,2.172,2.394
2009-07-23,15,1.366,1.529
2009-07-23,16,1.167,1.521
2009-07-23,17,0.613,0.886
2009-07-23,18,0.671,2.064
2009-07-23,19,0.548,0.711
2009-07-23,20,0.334,0.38
2009-07-23,21,0.362,0.432
2009-07-23,22,0.375,0.435
2009-07-23,23,0.134,0.247
2009-07-23,24,0.078,0.094
2009-07-24,1,0.175,0.184
2009-07-24,2,0.098,0.171
2009-07-24,3,0.077,0.146
2009-07-24,4,0.174,0.179
2009-07-24,5,0.084,0.17
2009-07-24,6,0.077,0.15
2009-07-24,7,0.169,0.176
2009-07-24,8,0.299,0.665
2009-07-24,9,0.104,0.178
2009-07-24,10,0.167,0.171
2009-07-24,11,0.074,0.135
2009-07-24,12,0.076,0.456
2009-07-24,13,0.168,0.173
2009-07-24,14,0.197,0.202
2009-07-24,15,0.239,0.306
2009-07-24,16,0.294,0.303
2009-07-24,17,0.251,0.291
2009-07-24,18,0.195,1.309
2009-07-24,19,0.277,1.472
2009-07-24,20,0.233,0.238
2009-07-24,21,0.417,0.466
2009-07-24,22,0.487,0.797
2009-07-24,23,0.233,0.24
2009-07-24,24,0.087,0.15
2009-07-25,1,0.172,0.176
2009-07-25,2,0.134,0.171
2009-07-25,3,0.075,0.107
2009-07-25,4,0.173,0.179
2009-07-25,5,0.081,0.169
2009-07-25,6,0.075,0.162
2009-07-25,7,0.169,0.174
2009-07-25,8,0.182,0.845
2009-07-25,9,2.832,3.121
2009-07-25,10,2.86,3.366
2009-07-25,11,0.632,0.885
2009-07-25,12,0.719,0.752
2009-07-25,13,0.626,0.772
2009-07-25,14,0.534,0.574
2009-07-25,15,0.583,0.926
2009-07-25,16,0.597,1.316
2009-07-25,17,0.552,0.682
2009-07-25,18,0.141,0.375
2009-07-25,19,0.173,0.178
2009-07-25,20,0.336,0.618
2009-07-25,21,0.367,0.38
