date,time,lower,upper
2009-07-14,1,0.009,0.049
2009-07-14,2,0.096,0.121
2009-07-14,3,0.009,0.009
2009-07-14,4,0.027,0.122
2009-07-14,5,0.008,0.116
2009-07-14,6,0.008,0.008
2009-07-14,7,0.112,0.115
2009-07-14,8,0.009,0.507
2009-07-14,9,0.103,0.117
2009-07-14,10,0.008,0.023
2009-07-14,11,0.008,0.113
2009-07-14,12,0.033,0.117
2009-07-14,13,0.008,0.008
2009-07-14,14,0.12,0.123
2009-07-14,15,0.008,0.057
2009-07-14,16,0.008,0.082
2009-07-14,17,0.122,0.495
2009-07-14,18,0.353,0.391
2009-07-14,19,0.182,0.232
2009-07-14,20,0.008,0.098
2009-07-14,21,0.008,0.326
2009-07-14,22,0.136,0.188
2009-07-14,23,0.012,0.623
2009-07-14,24,0.065,0.123
2009-07-15,1,0.008,0.097
2009-07-15,2,0.008,0.04
2009-07-15,3,0.112,0.125
2009-07-15,4,0.009,0.009
2009-07-15,5,0.026,0.125
2009-07-15,6,0.014,0.119
2009-07-15,7,0.008,0.008
2009-07-15,8,0.12,0.451
2009-07-15,9,0.008,0.046
2009-07-15,10,0.008,0.122
2009-07-15,11,0.028,0.119
2009-07-15,12,0.008,0.012
2009-07-15,13,0.117,0.125
2009-07-15,14,0.008,0.015
2009-07-15,15,0.046,0.124
2009-07-15,16,0.008,0.118
2009-07-15,17,0.008,0.059
2009-07-15,18,0.707,1.68
2009-07-15,19,0.186,0.712
2009-07-15,20,0.258,0.465
2009-07-15,21,0.073,0.173
2009-07-15,22,0.117,0.186
2009-07-15,23,0.251,0.534
2009-07-15,24,0.014,0.126
2009-07-16,1,0.017,0.119
2009-07-16,2,0.008,0.053
2009-07-16,3,0.071,0.122
2009-07-16,4,0.008,0.008
2009-07-16,5,0.104,0.122
2009-07-16,6,0.008,0.035
2009-07-16,7,0.008,0.12
2009-07-16,8,0.008,0.099
2009-07-16,9,0.008,0.648
2009-07-16,10,0.173,2.389
2009-07-16,11,0.05,1.001
2009-07-16,12,0.221,0.372
2009-07-16,13,0.008,0.017
2009-07-16,14,0.343,1.06
2009-07-16,15,0.035,0.495
2009-07-16,16,0.05,0.124
2009-07-16,17,0.12,0.445
2009-07-16,18,0.25,0.359
2009-07-16,19,0.342,1.476
2009-07-16,20,0.092,0.166
2009-07-16,21,0.315,0.486
2009-07-16,22,0.233,0.285
2009-07-16,23,0.168,0.516
2009-07-16,24,0.01,0.102
2009-07-17,1,0.008,0.071
2009-07-17,2,0.081,0.123
2009-07-17,3,0.008,0.009
2009-07-17,4,0.053,0.123
2009-07-17,5,0.009,0.093
2009-07-17,6,0.009,0.039
2009-07-17,7,0.101,0.126
2009-07-17,8,0.008,0.008
2009-07-17,9,0.023,0.375
2009-07-17,10,0.051,0.425
2009-07-17,11,0.012,0.041
2009-07-17,12,0.118,0.122
2009-07-17,13,0.008,0.025
