date,time,lower,upper
2009-07-14,1,0.076,0.076
2009-07-14,2,0.075,0.076
2009-07-14,3,0.053,0.075
2009-07-14,4,0.009,0.009
2009-07-14,5,0.009,0.009
2009-07-14,6,0.009,0.009
2009-07-14,7,0.009,0.026
2009-07-14,8,0.08,0.09
2009-07-14,9,0.077,0.078
2009-07-14,10,0.159,0.571
2009-07-14,11,0.074,0.433
2009-07-14,12,0.075,0.339
2009-07-14,13,0.031,0.121
2009-07-14,14,0.064,0.344
2009-07-14,15,0.009,0.01
2009-07-14,16,0.008,0.061
2009-07-14,17,0.216,0.284
2009-07-14,18,1.075,1.088
2009-07-14,19,0.353,0.466
2009-07-14,20,0.103,0.715
2009-07-14,21,0.21,0.722
2009-07-14,22,0.142,0.142
2009-07-14,23,0.008,0.021
2009-07-14,24,0.008,0.009
2009-07-15,1,0.009,0.062
2009-07-15,2,0.08,0.084
2009-07-15,3,0.077,0.078
2009-07-15,4,0.077,0.077
2009-07-15,5,0.076,0.076
2009-07-15,6,0.009,0.071
2009-07-15,7,0.009,0.009
2009-07-15,8,0.009,0.009
2009-07-15,9,0.009,0.009
2009-07-15,10,0.008,1.78
2009-07-15,11,0.633,1.452
2009-07-15,12,0.106,0.15
2009-07-15,13,0.21,0.541
2009-07-15,14,0.103,0.118
2009-07-15,15,0.14,0.183
2009-07-15,16,0.037,0.071
2009-07-15,17,0.102,1.368
2009-07-15,18,0.454,1.326
2009-07-15,19,0.212,1.107
2009-07-15,20,0.135,0.193
2009-07-15,21,0.21,0.211
2009-07-15,22,0.145,0.209
2009-07-15,23,0.008,0.037
2009-07-15,24,0.008,0.008
2009-07-16,1,0.009,0.009
2009-07-16,2,0.009,0.091
2009-07-16,3,0.079,0.081
2009-07-16,4,0.077,0.078
2009-07-16,5,0.076,0.077
2009-07-16,6,0.076,0.076
2009-07-16,7,0.009,0.035
2009-07-16,8,0.009,0.009
2009-07-16,9,0.008,0.008
2009-07-16,10,1.357,2.807
2009-07-16,11,1.094,1.158
2009-07-16,12,0.104,0.46
2009-07-16,13,0.103,0.104
2009-07-16,14,0.186,0.211
2009-07-16,15,0.209,0.427
2009-07-16,16,0.051,0.163
2009-07-16,17,0.037,0.037
2009-07-16,18,0.037,0.081
2009-07-16,19,0.146,0.161
2009-07-16,20,0.332,1.092
2009-07-16,21,0.418,0.436
2009-07-16,22,0.22,0.222
2009-07-16,23,0.423,0.519
2009-07-16,24,0.21,0.216
2009-07-17,1,0.075,0.156
2009-07-17,2,0.009,0.054
2009-07-17,3,0.009,0.009
2009-07-17,4,0.009,0.009
