date,time,lower,upper
2009-07-14,1,0.112,0.165
2009-07-14,2,0.014,0.014
2009-07-14,3,0.041,0.115
2009-07-14,4,0.014,0.069
2009-07-14,5,0.014,0.035
2009-07-14,6,0.073,0.116
2009-07-14,7,0.014,0.014
2009-07-14,8,0.014,0.11
2009-07-14,9,0.049,0.198
2009-07-14,10,0.014,0.025
2009-07-14,11,1.691,1.837
2009-07-14,12,0.014,0.133
2009-07-14,13,0.079,0.108
2009-07-14,14,0.014,0.056
2009-07-14,15,0.014,0.063
2009-07-14,16,0.064,0.196
2009-07-14,17,0.019,0.59
2009-07-14,18,0.419,1.234
2009-07-14,19,0.084,0.585
2009-07-14,20,0.087,0.143
2009-07-14,21,0.143,0.179
2009-07-14,22,0.173,0.295
2009-07-14,23,0.273,0.309
2009-07-14,24,0.173,0.24
2009-07-15,1,0.162,0.225
2009-07-15,2,0.042,0.126
2009-07-15,3,0.021,0.021
2009-07-15,4,0.041,0.125
2009-07-15,5,0.021,0.084
2009-07-15,6,0.021,0.021
2009-07-15,7,0.077,0.117
2009-07-15,8,0.02,0.057
2009-07-15,9,1.187,2.689
2009-07-15,10,0.115,0.395
2009-07-15,11,0.026,0.039
2009-07-15,12,0.075,0.123
2009-07-15,13,0.328,1.572
2009-07-15,14,0.581,3.126
2009-07-15,15,0.02,0.022
2009-07-15,16,0.097,0.111
2009-07-15,17,0.043,0.108
2009-07-15,18,0.169,0.32
2009-07-15,19,0.143,0.154
2009-07-15,20,0.825,1.39
2009-07-15,21,0.142,0.331
2009-07-15,22,0.09,0.183
2009-07-15,23,0.142,0.155
2009-07-15,24,0.225,0.267
2009-07-16,1,0.021,0.078
2009-07-16,2,0.083,0.115
2009-07-16,3,0.021,0.051
2009-07-16,4,0.021,0.089
2009-07-16,5,0.046,0.115
2009-07-16,6,0.021,0.021
2009-07-16,7,0.073,0.117
2009-07-16,8,0.021,0.061
2009-07-16,9,0.091,0.148
2009-07-16,10,0.543,1.41
2009-07-16,11,0.332,0.485
2009-07-16,12,0.084,0.112
2009-07-16,13,0.054,0.198
2009-07-16,14,0.02,0.922
2009-07-16,15,0.131,0.379
2009-07-16,16,0.239,1.678
2009-07-16,17,0.728,2.129
2009-07-16,18,0.098,0.747
2009-07-16,19,0.1,0.158
2009-07-16,20,0.13,0.274
2009-07-16,21,0.038,0.094
2009-07-16,22,0.245,0.517
2009-07-16,23,0.151,0.183
2009-07-16,24,0.132,0.228
2009-07-17,1,0.064,0.163
2009-07-17,2,0.021,0.021
2009-07-17,3,0.073,0.119
2009-07-17,4,0.022,0.067
2009-07-17,5,0.021,0.021
2009-07-17,6,0.112,0.129
2009-07-17,7,0.021,0.021
2009-07-17,8,0.021,0.062
2009-07-17,9,0.237,0.252
2009-07-17,10,0.02,0.023
2009-07-17,11,0.123,2.925
2009-07-17,12,0.439,1.175
2009-07-17,13,0.446,1.235
2009-07-17,14,0.056,0.441
2009-07-17,15,0.02,0.02
2009-07-17,16,0.114,0.154
2009-07-17,17,0.02,0.078
2009-07-17,18,0.02,0.099
2009-07-17,19,0.404,1.603
2009-07-17,20,0.03,0.397
2009-07-17,21,0.02,0.053
2009-07-17,22,0.164,0.268
2009-07-17,23,0.225,0.495
2009-07-17,24,0.187,0.24
2009-07-18,1,0.072,0.184
2009-07-18,2,0.021,0.021
2009-07-18,3,0.089,0.116
2009-07-18,4,0.021,0.047
2009-07-18,5,0.021,0.058
2009-07-18,6,0.07,0.122
2009-07-18,7,0.021,0.021
2009-07-18,8,0.021,0.114
2009-07-18,9,0.03,0.115
2009-07-18,10,0.021,0.12
2009-07-18,11,0.407,0.869
2009-07-18,12,0.282,0.363
2009-07-18,13,0.097,0.36
2009-07-18,14,0.057,0.306
2009-07-18,15,1.413,2.958
2009-07-18,16,0.428,2.174
2009-07-18,17,0.125,0.691
2009-07-18,18,0.033,0.072
2009-07-18,19,0.089,0.115
2009-07-18,20,0.02,0.021
2009-07-18,21,0.173,0.219
2009-07-18,22,0.178,0.212
2009-07-18,23,0.134,0.166
2009-07-18,24,0.262,0.28
2009-07-19,1,0.034,0.216
2009-07-19,2,0.021,0.021
2009-07-19,3,0.078,0.119
2009-07-19,4,0.021,0.105
2009-07-19,5,0.021,0.021
2009-07-19,6,0.072,0.121
2009-07-19,7,0.022,0.09
2009-07-19,8,0.022,0.168
2009-07-19,9,0.281,5.073
2009-07-19,10,0.042,0.266
2009-07-19,11,0.044,0.092
2009-07-19,12,0.042,0.112
2009-07-19,13,0.019,0.02
2009-07-19,14,0.331,0.382
2009-07-19,15,0.02,0.052
2009-07-19,16,0.023,0.124
2009-07-19,17,0.168,1.85
2009-07-19,18,0.376,1.322
2009-07-19,19,0.241,0.354
2009-07-19,20,0.103,0.214
2009-07-19,21,0.138,0.163
2009-07-19,22,0.068,0.097
2009-07-19,23,0.197,0.225
2009-07-19,24,0.165,0.234
2009-07-20,1,0.032,0.102
2009-07-20,2,0.02,0.109
2009-07-20,3,0.02,0.02
2009-07-20,4,0.107,0.112
2009-07-20,5,0.02,0.02
2009-07-20,6,0.02,0.088
2009-07-20,7,0.04,0.115
2009-07-20,8,0.02,0.02
2009-07-20,9,0.029,0.212
2009-07-20,10,0.037,0.176
2009-07-20,11,0.017,0.017
2009-07-20,12,0.318,1.13
2009-07-20,13,0.185,0.741
2009-07-20,14,0.52,0.549
