date,time,lower,upper
2009-07-14,1,0.32,1.187
2009-07-14,2,0.271,0.377
2009-07-14,3,0.282,0.36
2009-07-14,4,0.334,0.377
2009-07-14,5,0.275,0.309
2009-07-14,6,0.331,0.36
2009-07-14,7,0.215,0.303
2009-07-14,8,0.394,0.61
2009-07-14,9,0.329,0.381
2009-07-14,10,0.452,1.442
2009-07-14,11,1.008,1.495
2009-07-14,12,0.208,0.841
2009-07-14,13,0.36,1.446
2009-07-14,14,0.47,0.554
2009-07-14,15,0.543,0.594
2009-07-14,16,0.481,0.721
2009-07-14,17,0.647,0.759
2009-07-14,18,1.544,1.947
2009-07-14,19,0.666,0.75
2009-07-14,20,0.592,0.687
2009-07-14,21,0.678,0.732
2009-07-14,22,0.389,1.893
2009-07-14,23,0.504,1.965
2009-07-14,24,0.871,0.946
2009-07-15,1,0.309,0.331
2009-07-15,2,0.358,0.405
2009-07-15,3,0.299,0.377
2009-07-15,4,0.31,0.399
2009-07-15,5,0.309,0.427
2009-07-15,6,0.202,0.391
2009-07-15,7,0.207,0.397
2009-07-15,8,0.157,0.304
2009-07-15,9,0.222,0.423
2009-07-15,10,1.592,3.068
2009-07-15,11,0.687,0.866
2009-07-15,12,0.405,0.615
2009-07-15,13,0.714,1.981
2009-07-15,14,0.671,0.828
2009-07-15,15,0.82,1.089
2009-07-15,16,0.477,0.889
2009-07-15,17,0.323,0.323
2009-07-15,18,0.312,0.317
2009-07-15,19,0.32,0.324
2009-07-15,20,0.318,0.468
2009-07-15,21,0.567,0.613
2009-07-15,22,1.119,1.274
2009-07-15,23,0.727,0.816
2009-07-15,24,0.518,1.004
2009-07-16,1,0.38,0.384
2009-07-16,2,0.347,0.379
2009-07-16,3,0.321,0.334
2009-07-16,4,0.309,0.315
2009-07-16,5,0.323,0.324
2009-07-16,6,0.324,0.325
2009-07-16,7,0.339,0.444
2009-07-16,8,0.3,0.396
2009-07-16,9,0.536,0.815
2009-07-16,10,0.677,1.223
2009-07-16,11,0.452,0.716
2009-07-16,12,0.559,0.573
2009-07-16,13,0.337,0.882
2009-07-16,14,0.362,1.171
2009-07-16,15,0.577,0.654
2009-07-16,16,0.657,0.76
2009-07-16,17,0.757,0.94
2009-07-16,18,0.732,0.816
2009-07-16,19,0.979,1.939
2009-07-16,20,0.746,1.75
2009-07-16,21,1.491,2.116
2009-07-16,22,0.845,0.848
2009-07-16,23,0.987,1.159
2009-07-16,24,0.843,1.003
2009-07-17,1,0.354,0.804
2009-07-17,2,0.166,0.255
2009-07-17,3,0.266,0.27
2009-07-17,4,0.256,0.258
2009-07-17,5,0.263,0.263
2009-07-17,6,0.185,0.23
2009-07-17,7,0.275,0.382
2009-07-17,8,0.245,0.329
2009-07-17,9,0.414,0.419
2009-07-17,10,0.424,0.499
2009-07-17,11,0.547,0.569
2009-07-17,12,0.666,0.69
2009-07-17,13,0.776,1.575
2009-07-17,14,1.022,1.664
2009-07-17,15,0.762,0.933
2009-07-17,16,0.919,0.92
2009-07-17,17,0.79,1.147
2009-07-17,18,0.573,3.487
2009-07-17,19,1.131,2.812
2009-07-17,20,1.408,1.837
2009-07-17,21,0.88,2.438
2009-07-17,22,0.624,0.64
2009-07-17,23,0.793,1.032
2009-07-17,24,0.236,0.353
2009-07-18,1,0.241,0.307
2009-07-18,2,0.286,0.319
2009-07-18,3,0.176,0.177
2009-07-18,4,0.239,0.268
2009-07-18,5,0.154,0.195
2009-07-18,6,0.227,0.269
2009-07-18,7,0.181,0.354
2009-07-18,8,0.176,0.348
2009-07-18,9,0.157,0.521
2009-07-18,10,0.938,1.753
2009-07-18,11,0.781,0.892
2009-07-18,12,1.283,3.244
2009-07-18,13,1.114,2.282
2009-07-18,14,0.861,1.435
2009-07-18,15,1.488,3.436
2009-07-18,16,0.644,1.071
2009-07-18,17,0.931,1.158
2009-07-18,18,1.558,2.577
2009-07-18,19,0.675,1.218
2009-07-18,20,0.892,2.821
2009-07-18,21,0.477,1.204
2009-07-18,22,1.522,2.255
2009-07-18,23,0.816,1.295
2009-07-18,24,1.036,1.201
2009-07-19,1,0.89,0.949
2009-07-19,2,0.278,0.793
2009-07-19,3,0.221,0.265
2009-07-19,4,0.165,0.252
2009-07-19,5,0.166,0.256
2009-07-19,6,0.21,0.27
2009-07-19,7,0.207,0.274
2009-07-19,8,0.323,0.456
2009-07-19,9,0.36,0.567
2009-07-19,10,0.493,0.763
2009-07-19,11,0.613,0.775
2009-07-19,12,0.632,1.15
2009-07-19,13,1.22,1.262
2009-07-19,14,0.493,0.861
2009-07-19,15,1.589,2.557
2009-07-19,16,1.391,1.705
2009-07-19,17,1.062,1.246
2009-07-19,18,0.734,1.01
2009-07-19,19,2.12,2.506
2009-07-19,20,0.821,2.039
2009-07-19,21,0.895,0.959
2009-07-19,22,1.237,2.913
2009-07-19,23,3.147,3.715
2009-07-19,24,1.933,3.05
2009-07-20,1,0.275,0.357
2009-07-20,2,0.14,0.23
2009-07-20,3,0.143,0.2
2009-07-20,4,0.199,0.252
2009-07-20,5,0.134,0.229
2009-07-20,6,0.132,0.221
2009-07-20,7,0.217,1.878
2009-07-20,8,0.52,0.648
2009-07-20,9,0.177,0.242
2009-07-20,10,0.105,0.167
2009-07-20,11,0.108,0.206
2009-07-20,12,0.144,0.215
2009-07-20,13,0.122,0.134
2009-07-20,14,0.151,0.216
2009-07-20,15,0.106,0.213
2009-07-20,16,0.097,0.167
2009-07-20,17,0.187,0.187
2009-07-20,18,0.107,0.186
2009-07-20,19,0.107,0.188
2009-07-20,20,0.182,0.205
2009-07-20,21,0.109,0.157
2009-07-20,22,0.107,0.2
2009-07-20,23,0.167,0.218
2009-07-20,24,0.123,0.132
2009-07-21,1,0.151,0.217
2009-07-21,2,0.106,0.204
2009-07-21,3,0.098,0.207
2009-07-21,4,0.144,0.216
2009-07-21,5,0.107,0.149
2009-07-21,6,0.191,0.192
2009-07-21,7,0.106,0.15
2009-07-21,8,0.13,0.213
2009-07-21,9,0.099,0.195
2009-07-21,10,0.105,0.197
2009-07-21,11,0.119,0.217
2009-07-21,12,0.106,0.179
2009-07-21,13,0.14,0.21
2009-07-21,14,0.092,0.145
2009-07-21,15,0.172,0.203
2009-07-21,16,0.103,0.126
2009-07-21,17,0.151,0.211
2009-07-21,18,0.103,0.185
2009-07-21,19,0.099,0.187
2009-07-21,20,0.143,0.213
2009-07-21,21,0.105,0.138
2009-07-21,22,0.145,0.214
2009-07-21,23,0.105,0.195
2009-07-21,24,0.105,0.205
2009-07-22,1,0.12,0.209
2009-07-22,2,0.106,0.165
2009-07-22,3,0.161,0.213
2009-07-22,4,0.107,0.122
2009-07-22,5,0.209,0.209
2009-07-22,6,0.106,0.106
2009-07-22,7,0.205,0.207
2009-07-22,8,0.101,0.108
2009-07-22,9,0.184,0.195
2009-07-22,10,0.103,0.113
2009-07-22,11,0.177,0.206
2009-07-22,12,0.102,0.121
2009-07-22,13,0.18,0.205
2009-07-22,14,0.103,0.113
2009-07-22,15,0.191,0.197
2009-07-22,16,0.097,0.117
2009-07-22,17,0.139,0.212
2009-07-22,18,0.103,0.199
2009-07-22,19,0.104,0.17
2009-07-22,20,0.173,0.204
2009-07-22,21,0.107,0.143
2009-07-22,22,0.158,0.215
2009-07-22,23,0.107,0.215
2009-07-22,24,0.106,0.169
2009-07-23,1,0.166,0.209
2009-07-23,2,0.104,0.11
2009-07-23,3,0.19,0.213
2009-07-23,4,0.104,0.123
2009-07-23,5,0.18,0.214
2009-07-23,6,0.104,0.121
2009-07-23,7,0.175,0.215
2009-07-23,8,0.102,0.121
2009-07-23,9,0.182,0.209
2009-07-23,10,0.101,0.103
2009-07-23,11,0.175,0.21
2009-07-23,12,0.095,0.108
2009-07-23,13,0.172,0.209
2009-07-23,14,0.101,0.123
2009-07-23,15,0.177,0.211
2009-07-23,16,0.103,0.117
2009-07-23,17,0.161,0.212
2009-07-23,18,0.104,0.152
2009-07-23,19,0.127,0.202
2009-07-23,20,0.097,0.187
2009-07-23,21,0.1,0.201
2009-07-23,22,0.103,0.214
2009-07-23,23,0.102,0.173
2009-07-23,24,0.131,0.211
2009-07-24,1,0.102,0.158
2009-07-24,2,0.138,0.209
2009-07-24,3,0.102,0.155
2009-07-24,4,0.133,0.209
2009-07-24,5,0.095,0.189
2009-07-24,6,0.096,0.183
2009-07-24,7,0.143,0.205
2009-07-24,8,0.101,0.119
2009-07-24,9,0.196,0.206
2009-07-24,10,0.099,0.1
2009-07-24,11,0.171,0.203
2009-07-24,12,0.1,0.123
2009-07-24,13,0.159,0.204
2009-07-24,14,0.101,0.145
2009-07-24,15,0.139,0.206
2009-07-24,16,0.1,0.159
2009-07-24,17,0.136,0.206
2009-07-24,18,0.099,0.131
2009-07-24,19,0.187,0.196
2009-07-24,20,0.1,0.118
2009-07-24,21,0.138,0.21
2009-07-24,22,0.102,0.194
2009-07-24,23,0.102,0.197
2009-07-24,24,0.124,0.212
2009-07-25,1,0.103,0.149
2009-07-25,2,0.179,0.209
2009-07-25,3,0.104,0.106
2009-07-25,4,0.183,0.216
2009-07-25,5,0.103,0.119
2009-07-25,6,0.204,0.213
2009-07-25,7,0.1,0.103
2009-07-25,8,0.175,0.202
2009-07-25,9,0.1,0.147
2009-07-25,10,0.111,0.21
2009-07-25,11,0.098,0.168
2009-07-25,12,0.099,0.208
2009-07-25,13,0.098,0.179
2009-07-25,14,0.102,0.211
2009-07-25,15,0.1,0.153
2009-07-25,16,0.156,0.205
2009-07-25,17,0.106,0.109
2009-07-25,18,0.147,0.21
2009-07-25,19,0.104,0.189
2009-07-25,20,0.104,0.183
2009-07-25,21,0.157,0.209
2009-07-25,22,0.108,0.119
2009-07-25,23,0.135,0.208
2009-07-25,24,0.101,0.201
2009-07-26,1,0.103,0.175
2009-07-26,2,0.16,0.212
2009-07-26,3,0.107,0.118
2009-07-26,4,0.138,0.212
2009-07-26,5,0.101,0.188
2009-07-26,6,0.103,0.206
2009-07-26,7,0.103,0.216
2009-07-26,8,0.101,0.163
2009-07-26,9,0.153,0.208
2009-07-26,10,0.103,0.12
2009-07-26,11,0.17,0.206
2009-07-26,12,0.102,0.16
2009-07-26,13,0.11,0.208
2009-07-26,14,0.108,0.21
