date,time,lower,upper
2009-07-14,1,0.46,0.523
2009-07-14,2,0.136,0.447
2009-07-14,3,0.287,0.426
2009-07-14,4,0.361,0.523
2009-07-14,5,0.256,0.46
2009-07-14,6,0.122,0.551
2009-07-14,7,0.214,0.655
2009-07-14,8,0.437,0.565
2009-07-14,9,0.626,1.833
2009-07-14,10,0.939,1.797
2009-07-14,11,1.88,2.458
2009-07-14,12,0.621,1.242
2009-07-14,13,1.956,1.978
2009-07-14,14,2.602,2.693
2009-07-14,15,0.761,2.842
2009-07-14,16,0.426,0.486
2009-07-14,17,0.39,0.44
2009-07-14,18,1.215,1.56
2009-07-14,19,0.894,1.207
2009-07-14,20,1.254,1.926
2009-07-14,21,0.768,0.796
2009-07-14,22,0.504,0.646
2009-07-14,23,0.876,0.953
2009-07-14,24,0.585,0.703
2009-07-15,1,0.136,0.511
2009-07-15,2,0.265,0.573
2009-07-15,3,0.22,0.488
2009-07-15,4,0.16,0.501
2009-07-15,5,0.462,1.63
2009-07-15,6,0.376,0.551
2009-07-15,7,0.163,0.768
2009-07-15,8,0.807,1.33
2009-07-15,9,0.654,2.61
2009-07-15,10,0.41,1.48
2009-07-15,11,0.547,0.856
2009-07-15,12,0.658,2.032
2009-07-15,13,0.185,0.562
2009-07-15,14,1.043,1.226
2009-07-15,15,0.803,0.977
2009-07-15,16,0.448,1.883
2009-07-15,17,0.594,0.684
2009-07-15,18,1.744,2.01
2009-07-15,19,2.167,3.035
2009-07-15,20,0.534,0.633
2009-07-15,21,1.308,2.063
2009-07-15,22,0.883,1.01
2009-07-15,23,0.603,0.766
2009-07-15,24,0.129,0.484
2009-07-16,1,0.29,0.513
2009-07-16,2,0.46,0.502
2009-07-16,3,0.116,0.428
2009-07-16,4,0.394,0.545
2009-07-16,5,0.249,0.67
2009-07-16,6,0.5,0.857
2009-07-16,7,0.237,0.417
2009-07-16,8,0.536,0.701
2009-07-16,9,0.999,2.419
2009-07-16,10,0.652,1.207
2009-07-16,11,0.547,0.552
2009-07-16,12,0.153,0.632
2009-07-16,13,0.428,0.696
2009-07-16,14,0.158,0.497
2009-07-16,15,0.721,0.782
2009-07-16,16,0.581,0.716
2009-07-16,17,0.641,0.657
2009-07-16,18,0.53,0.928
2009-07-16,19,0.593,0.964
2009-07-16,20,0.202,0.429
2009-07-16,21,0.31,0.51
2009-07-16,22,0.402,0.724
2009-07-16,23,0.518,0.645
2009-07-16,24,0.539,0.632
2009-07-17,1,0.146,0.55
2009-07-17,2,0.281,0.427
2009-07-17,3,0.152,0.486
2009-07-17,4,0.145,0.461
2009-07-17,5,0.462,0.53
2009-07-17,6,0.203,0.411
