date,time,lower,upper
2009-07-14,1,0.108,0.134
2009-07-14,2,0.073,0.104
2009-07-14,3,0.053,0.152
2009-07-14,4,0.093,0.136
2009-07-14,5,0.092,0.128
2009-07-14,6,0.052,0.157
2009-07-14,7,0.064,0.118
2009-07-14,8,0.091,0.126
2009-07-14,9,0.048,0.141
2009-07-14,10,0.095,0.155
2009-07-14,11,0.385,0.537
2009-07-14,12,0.245,0.823
2009-07-14,13,0.099,0.25
2009-07-14,14,0.071,0.15
2009-07-14,15,0.111,0.125
2009-07-14,16,0.047,0.155
2009-07-14,17,0.925,2.342
2009-07-14,18,0.184,0.81
2009-07-14,19,0.095,0.149
2009-07-14,20,0.074,0.145
2009-07-14,21,0.057,0.112
2009-07-14,22,0.112,0.249
2009-07-14,23,0.217,0.393
2009-07-14,24,0.175,0.189
2009-07-15,1,0.114,0.222
2009-07-15,2,0.133,0.161
2009-07-15,3,0.064,0.106
2009-07-15,4,0.117,0.208
2009-07-15,5,0.103,0.172
2009-07-15,6,0.072,0.149
2009-07-15,7,0.044,0.128
2009-07-15,8,0.073,0.091
2009-07-15,9,0.045,0.148
2009-07-15,10,0.125,2.81
2009-07-15,11,0.35,1.569
2009-07-15,12,0.093,0.167
2009-07-15,13,0.071,0.119
2009-07-15,14,0.049,0.146
2009-07-15,15,0.054,0.149
2009-07-15,16,0.082,0.14
2009-07-15,17,0.108,0.12
2009-07-15,18,0.061,0.148
2009-07-15,19,0.058,0.131
2009-07-15,20,0.112,0.191
2009-07-15,21,0.145,0.243
2009-07-15,22,0.181,0.245
2009-07-15,23,0.193,0.739
2009-07-15,24,0.251,0.287
2009-07-16,1,0.118,0.168
2009-07-16,2,0.05,0.148
2009-07-16,3,0.108,0.126
2009-07-16,4,0.068,0.148
2009-07-16,5,0.064,0.115
2009-07-16,6,0.066,0.105
2009-07-16,7,0.055,0.149
2009-07-16,8,0.111,0.122
2009-07-16,9,0.074,0.157
2009-07-16,10,0.07,0.13
2009-07-16,11,0.506,2.59
2009-07-16,12,0.141,0.939
2009-07-16,13,0.094,0.668
2009-07-16,14,0.16,0.548
2009-07-16,15,0.057,0.112
2009-07-16,16,0.056,0.116
2009-07-16,17,0.055,0.146
2009-07-16,18,0.182,0.502
2009-07-16,19,0.092,0.189
2009-07-16,20,0.12,0.171
2009-07-16,21,0.102,0.191
2009-07-16,22,0.163,0.543
2009-07-16,23,0.203,0.228
2009-07-16,24,0.141,0.15
2009-07-17,1,0.045,0.154
2009-07-17,2,0.096,0.135
2009-07-17,3,0.072,0.15
2009-07-17,4,0.053,0.116
2009-07-17,5,0.059,0.111
2009-07-17,6,0.053,0.15
2009-07-17,7,0.104,0.138
2009-07-17,8,0.072,0.143
2009-07-17,9,0.043,0.131
2009-07-17,10,0.084,0.097
2009-07-17,11,0.065,0.192
2009-07-17,12,0.58,1.753
2009-07-17,13,0.425,1.878
2009-07-17,14,0.11,0.696
2009-07-17,15,0.041,0.142
2009-07-17,16,0.089,0.13
2009-07-17,17,0.082,0.14
2009-07-17,18,0.041,0.134
2009-07-17,19,0.086,1.686
2009-07-17,20,0.164,0.76
2009-07-17,21,0.039,0.144
2009-07-17,22,0.088,0.09
2009-07-17,23,0.059,0.116
2009-07-17,24,0.044,0.148
2009-07-18,1,0.068,0.137
2009-07-18,2,0.107,0.472
2009-07-18,3,0.059,0.156
2009-07-18,4,0.066,0.107
2009-07-18,5,0.043,0.146
2009-07-18,6,0.079,0.137
2009-07-18,7,0.102,0.113
2009-07-18,8,0.058,0.15
2009-07-18,9,0.048,0.358
2009-07-18,10,0.672,0.863
2009-07-18,11,0.125,0.186
2009-07-18,12,0.048,0.124
2009-07-18,13,0.044,0.13
2009-07-18,14,0.135,0.153
2009-07-18,15,0.041,0.14
2009-07-18,16,0.068,0.103
2009-07-18,17,0.147,0.72
2009-07-18,18,0.816,1.631
2009-07-18,19,3.028,3.549
2009-07-18,20,0.36,3.634
2009-07-18,21,0.273,0.301
2009-07-18,22,0.379,0.63
2009-07-18,23,0.59,0.598
2009-07-18,24,0.324,0.389
2009-07-19,1,0.082,0.187
2009-07-19,2,0.063,0.145
2009-07-19,3,0.083,0.13
2009-07-19,4,0.108,0.118
2009-07-19,5,0.067,0.15
2009-07-19,6,0.047,0.139
2009-07-19,7,0.078,0.101
2009-07-19,8,0.055,0.148
2009-07-19,9,0.101,0.128
2009-07-19,10,0.308,0.514
2009-07-19,11,0.111,0.455
2009-07-19,12,0.041,0.171
2009-07-19,13,0.139,0.436
2009-07-19,14,0.137,0.141
2009-07-19,15,0.042,0.134
2009-07-19,16,0.075,0.107
2009-07-19,17,0.082,0.093
2009-07-19,18,0.041,0.132
2009-07-19,19,0.075,0.149
2009-07-19,20,0.103,0.115
2009-07-19,21,0.07,0.198
2009-07-19,22,0.134,0.162
2009-07-19,23,0.091,0.182
2009-07-19,24,0.127,0.172
2009-07-20,1,0.177,0.181
2009-07-20,2,0.119,0.169
2009-07-20,3,0.058,0.121
2009-07-20,4,0.073,0.102
2009-07-20,5,0.044,0.148
2009-07-20,6,0.078,0.135
2009-07-20,7,0.094,0.127
2009-07-20,8,0.043,0.146
2009-07-20,9,0.292,0.373
2009-07-20,10,0.827,1.763
2009-07-20,11,0.111,0.56
2009-07-20,12,0.056,0.146
2009-07-20,13,0.053,0.589
2009-07-20,14,0.412,2.718
2009-07-20,15,1.787,2.838
2009-07-20,16,0.172,0.348
2009-07-20,17,0.598,1.792
2009-07-20,18,0.217,1.221
2009-07-20,19,0.119,0.165
2009-07-20,20,0.201,0.606
2009-07-20,21,0.152,0.326
2009-07-20,22,0.191,0.437
2009-07-20,23,0.266,0.367
2009-07-20,24,0.252,0.368
2009-07-21,1,0.14,0.151
2009-07-21,2,0.099,0.11
2009-07-21,3,0.085,0.126
2009-07-21,4,0.067,0.147
2009-07-21,5,0.044,0.143
2009-07-21,6,0.071,0.115
2009-07-21,7,0.089,0.092
2009-07-21,8,0.055,0.127
2009-07-21,9,0.054,0.159
2009-07-21,10,0.135,0.24
2009-07-21,11,0.13,0.4
2009-07-21,12,0.147,0.509
2009-07-21,13,0.049,0.504
2009-07-21,14,0.141,0.408
2009-07-21,15,0.097,0.143
2009-07-21,16,0.09,0.122
2009-07-21,17,0.271,0.842
2009-07-21,18,0.212,0.307
2009-07-21,19,0.159,0.355
2009-07-21,20,0.278,0.31
2009-07-21,21,0.267,0.34
2009-07-21,22,0.224,0.382
2009-07-21,23,0.2,0.294
2009-07-21,24,0.13,0.171
2009-07-22,1,0.108,0.111
2009-07-22,2,0.078,0.13
2009-07-22,3,0.054,0.15
2009-07-22,4,0.054,0.13
2009-07-22,5,0.08,0.102
2009-07-22,6,0.069,0.11
2009-07-22,7,0.043,0.145
2009-07-22,8,0.141,0.471
2009-07-22,9,0.083,0.166
2009-07-22,10,0.093,0.113
2009-07-22,11,0.088,0.491
2009-07-22,12,0.072,0.149
2009-07-22,13,0.55,1.049
2009-07-22,14,0.138,0.174
2009-07-22,15,0.089,0.095
2009-07-22,16,0.055,0.128
2009-07-22,17,0.058,0.149
2009-07-22,18,0.088,0.129
2009-07-22,19,3.011,3.846
2009-07-22,20,0.713,2.695
2009-07-22,21,0.077,0.112
2009-07-22,22,0.128,0.143
2009-07-22,23,0.135,0.208
2009-07-22,24,0.156,0.181
2009-07-23,1,0.156,0.192
2009-07-23,2,0.114,0.15
2009-07-23,3,0.053,0.135
2009-07-23,4,0.082,0.107
2009-07-23,5,0.074,0.112
2009-07-23,6,0.052,0.148
2009-07-23,7,0.086,0.132
2009-07-23,8,0.095,0.132
2009-07-23,9,0.078,0.196
2009-07-23,10,0.113,0.122
2009-07-23,11,0.379,1.556
2009-07-23,12,0.391,0.823
2009-07-23,13,0.048,0.164
2009-07-23,14,0.092,0.141
2009-07-23,15,0.087,0.136
2009-07-23,16,0.04,0.149
2009-07-23,17,0.082,0.096
2009-07-23,18,0.201,0.393
2009-07-23,19,0.131,0.471
2009-07-23,20,0.086,0.141
2009-07-23,21,0.047,0.138
2009-07-23,22,0.085,0.099
2009-07-23,23,0.062,0.117
2009-07-23,24,0.04,0.145
2009-07-24,1,0.114,0.181
2009-07-24,2,0.062,0.136
2009-07-24,3,0.083,0.127
2009-07-24,4,0.104,0.109
2009-07-24,5,0.076,0.132
2009-07-24,6,0.05,0.15
2009-07-24,7,0.057,0.127
2009-07-24,8,0.069,0.119
2009-07-24,9,0.091,0.093
2009-07-24,10,0.17,0.687
2009-07-24,11,0.057,0.304
2009-07-24,12,0.074,0.124
2009-07-24,13,0.104,0.105
2009-07-24,14,0.069,0.144
2009-07-24,15,0.042,0.134
2009-07-24,16,0.078,0.419
2009-07-24,17,0.044,0.161
2009-07-24,18,0.113,0.154
2009-07-24,19,0.057,0.144
2009-07-24,20,0.06,0.112
2009-07-24,21,0.101,0.41
2009-07-24,22,0.115,0.142
2009-07-24,23,0.299,0.6
2009-07-24,24,0.135,0.368
2009-07-25,1,0.09,0.151
2009-07-25,2,0.096,0.097
2009-07-25,3,0.088,0.109
2009-07-25,4,0.072,0.128
2009-07-25,5,0.05,0.146
2009-07-25,6,0.04,0.141
2009-07-25,7,0.061,0.115
2009-07-25,8,0.085,0.091
2009-07-25,9,0.066,0.133
2009-07-25,10,0.039,0.135
2009-07-25,11,0.127,0.56
2009-07-25,12,0.046,0.15
2009-07-25,13,0.062,0.121
2009-07-25,14,0.297,1.563
2009-07-25,15,0.25,0.438
2009-07-25,16,0.152,0.179
2009-07-25,17,0.111,0.37
2009-07-25,18,0.231,0.834
2009-07-25,19,0.169,0.261
2009-07-25,20,0.524,1.832
2009-07-25,21,0.048,0.483
2009-07-25,22,0.243,0.637
2009-07-25,23,0.64,0.76
2009-07-25,24,0.251,0.663
2009-07-26,1,0.114,0.132
2009-07-26,2,0.076,0.138
2009-07-26,3,0.044,0.15
2009-07-26,4,0.055,0.13
2009-07-26,5,0.082,0.099
2009-07-26,6,0.068,0.11
2009-07-26,7,0.044,0.144
2009-07-26,8,0.068,0.133
2009-07-26,9,0.102,0.111
2009-07-26,10,0.079,0.131
2009-07-26,11,0.045,0.575
2009-07-26,12,0.058,0.12
2009-07-26,13,0.052,0.146
2009-07-26,14,0.089,0.128
2009-07-26,15,0.394,1.879
2009-07-26,16,0.452,0.484
2009-07-26,17,0.11,0.541
2009-07-26,18,0.541,0.666
2009-07-26,19,0.384,0.398
2009-07-26,20,0.567,0.758
2009-07-26,21,0.327,0.672
2009-07-26,22,0.539,0.546
2009-07-26,23,0.191,0.218
2009-07-26,24,0.149,0.153
2009-07-27,1,0.11,0.197
2009-07-27,2,0.124,0.21
2009-07-27,3,0.108,0.112
2009-07-27,4,0.068,0.146
2009-07-27,5,0.042,0.136
2009-07-27,6,0.078,0.097
2009-07-27,7,0.05,0.121
2009-07-27,8,0.05,0.149
2009-07-27,9,0.089,0.127
2009-07-27,10,0.13,0.492
2009-07-27,11,0.055,0.815
2009-07-27,12,0.045,0.132
2009-07-27,13,0.08,0.095
2009-07-27,14,0.057,0.115
2009-07-27,15,0.041,0.146
2009-07-27,16,0.065,0.136
2009-07-27,17,0.099,0.112
2009-07-27,18,0.075,0.144
2009-07-27,19,0.093,0.766
2009-07-27,20,0.137,0.417
2009-07-27,21,0.055,0.144
2009-07-27,22,0.043,0.145
2009-07-27,23,0.494,1.014
2009-07-27,24,0.249,0.46
2009-07-28,1,0.087,0.126
2009-07-28,2,0.079,0.109
2009-07-28,3,0.056,0.127
2009-07-28,4,0.055,0.148
2009-07-28,5,0.077,0.13
2009-07-28,6,0.107,0.114
2009-07-28,7,0.061,0.145
2009-07-28,8,0.056,0.116
2009-07-28,9,0.108,0.48
2009-07-28,10,0.44,1.673
2009-07-28,11,0.081,0.144
2009-07-28,12,0.044,0.141
2009-07-28,13,0.079,0.1
2009-07-28,14,0.068,0.11
2009-07-28,15,0.042,0.142
2009-07-28,16,0.064,0.141
2009-07-28,17,0.088,0.114
2009-07-28,18,0.09,0.11
2009-07-28,19,0.066,0.647
2009-07-28,20,0.063,0.921
2009-07-28,21,0.126,0.189
2009-07-28,22,0.167,0.252
2009-07-28,23,0.119,0.135
2009-07-28,24,0.042,0.145
2009-07-29,1,0.044,0.128
2009-07-29,2,0.064,0.109
2009-07-29,3,0.086,0.086
2009-07-29,4,0.066,0.105
2009-07-29,5,0.043,0.126
2009-07-29,6,0.04,0.146
2009-07-29,7,0.054,0.132
2009-07-29,8,0.095,0.115
2009-07-29,9,0.094,0.115
2009-07-29,10,0.073,0.114
2009-07-29,11,0.108,0.502
2009-07-29,12,0.605,1.857
2009-07-29,13,0.277,0.664
2009-07-29,14,0.179,0.497
2009-07-29,15,0.06,0.121
2009-07-29,16,0.198,0.22
2009-07-29,17,0.381,0.809
2009-07-29,18,0.738,2.274
2009-07-29,19,0.269,0.305
2009-07-29,20,0.116,0.239
2009-07-29,21,0.062,0.15
2009-07-29,22,0.078,0.13
2009-07-29,23,0.081,0.117
2009-07-29,24,0.087,0.112
