date,time,lower,upper
2009-07-14,1,0.164,0.214
2009-07-14,2,0.063,0.064
2009-07-14,3,0.205,0.207
2009-07-14,4,0.101,0.194
2009-07-14,5,0.069,0.076
2009-07-14,6,0.216,0.225
2009-07-14,7,0.15,0.392
2009-07-14,8,0.345,0.349
2009-07-14,9,1.744,2.801
2009-07-14,10,0.123,0.853
2009-07-14,11,0.118,0.56
2009-07-14,12,0.166,0.268
2009-07-14,13,0.058,0.081
2009-07-14,14,0.222,1.126
2009-07-14,15,0.195,0.337
2009-07-14,16,0.141,1.8
2009-07-14,17,2.435,3.223
2009-07-14,18,0.219,2.198
2009-07-14,19,0.396,0.606
2009-07-14,20,0.343,0.424
2009-07-14,21,0.247,0.316
2009-07-14,22,0.26,0.427
2009-07-14,23,0.378,0.744
2009-07-14,24,0.396,0.504
2009-07-15,1,0.09,0.108
2009-07-15,2,0.153,0.209
2009-07-15,3,0.102,0.216
2009-07-15,4,0.06,0.079
2009-07-15,5,0.19,0.226
2009-07-15,6,0.135,0.448
2009-07-15,7,0.161,0.369
2009-07-15,8,0.54,1.836
2009-07-15,9,0.124,0.694
2009-07-15,10,0.196,0.535
2009-07-15,11,0.12,0.213
2009-07-15,12,0.056,0.065
2009-07-15,13,0.204,0.227
2009-07-15,14,0.104,1.227
2009-07-15,15,0.163,0.209
2009-07-15,16,0.243,0.279
2009-07-15,17,0.975,2.486
2009-07-15,18,0.491,1.29
2009-07-15,19,0.599,0.629
2009-07-15,20,0.273,0.778
2009-07-15,21,0.142,0.29
2009-07-15,22,0.313,0.345
2009-07-15,23,0.554,0.581
2009-07-15,24,0.479,0.503
2009-07-16,1,0.091,0.138
2009-07-16,2,0.161,0.23
2009-07-16,3,0.138,0.232
2009-07-16,4,0.08,0.081
2009-07-16,5,0.226,0.24
2009-07-16,6,0.085,0.173
2009-07-16,7,0.09,0.175
2009-07-16,8,0.344,0.522
2009-07-16,9,0.4,0.547
2009-07-16,10,0.252,0.496
2009-07-16,11,0.112,0.311
2009-07-16,12,0.071,0.154
2009-07-16,13,0.228,0.296
2009-07-16,14,0.319,0.511
2009-07-16,15,0.193,0.296
2009-07-16,16,0.33,0.438
2009-07-16,17,1.311,2.376
2009-07-16,18,0.573,2.647
2009-07-16,19,0.26,0.308
2009-07-16,20,0.297,0.465
2009-07-16,21,0.204,0.507
2009-07-16,22,0.417,0.457
2009-07-16,23,0.407,0.677
2009-07-16,24,0.31,0.338
2009-07-17,1,0.21,0.228
2009-07-17,2,0.093,0.217
2009-07-17,3,0.06,0.1
2009-07-17,4,0.213,0.23
2009-07-17,5,0.072,0.165
2009-07-17,6,0.08,0.134
2009-07-17,7,0.215,0.557
2009-07-17,8,0.401,0.837
2009-07-17,9,1.068,1.181
2009-07-17,10,0.384,0.595
2009-07-17,11,0.181,0.388
2009-07-17,12,0.586,0.604
2009-07-17,13,0.211,0.418
2009-07-17,14,0.081,0.172
2009-07-17,15,0.201,0.381
2009-07-17,16,0.207,0.547
2009-07-17,17,0.494,0.539
2009-07-17,18,0.138,2.279
2009-07-17,19,0.563,0.58
2009-07-17,20,0.168,0.545
2009-07-17,21,0.187,0.322
2009-07-17,22,0.432,0.478
2009-07-17,23,0.344,0.664
2009-07-17,24,0.394,0.436
2009-07-18,1,0.348,0.39
2009-07-18,2,0.098,0.306
2009-07-18,3,0.069,0.162
2009-07-18,4,0.216,0.22
2009-07-18,5,0.071,0.077
2009-07-18,6,0.097,0.209
2009-07-18,7,0.198,0.51
2009-07-18,8,0.324,1.078
2009-07-18,9,0.407,0.478
2009-07-18,10,0.365,1.369
2009-07-18,11,0.153,0.158
2009-07-18,12,0.197,0.215
2009-07-18,13,0.109,0.424
2009-07-18,14,0.178,0.223
2009-07-18,15,0.196,0.504
2009-07-18,16,0.082,0.562
2009-07-18,17,2.907,3.751
2009-07-18,18,0.887,1.853
2009-07-18,19,0.533,0.546
2009-07-18,20,0.737,1.899
2009-07-18,21,0.199,2.145
2009-07-18,22,1.107,1.305
2009-07-18,23,0.393,0.469
2009-07-18,24,0.436,0.544
2009-07-19,1,0.35,0.38
