date,time,lower,upper
2009-07-14,1,0.077,0.372
2009-07-14,2,0.111,0.161
2009-07-14,3,0.072,0.106
2009-07-14,4,0.073,0.146
2009-07-14,5,0.06,0.137
2009-07-14,6,0.077,0.11
2009-07-14,7,0.159,0.316
2009-07-14,8,0.057,0.072
2009-07-14,9,0.668,3.077
2009-07-14,10,4.361,5.399
2009-07-14,11,0.256,0.944
2009-07-14,12,0.07,0.12
2009-07-14,13,0.057,0.088
2009-07-14,14,0.24,0.301
2009-07-14,15,0.056,0.079
2009-07-14,16,0.521,1.229
2009-07-14,17,1.457,1.736
2009-07-14,18,0.43,0.848
2009-07-14,19,1.222,2.202
2009-07-14,20,0.219,0.491
2009-07-14,21,0.083,0.207
2009-07-14,22,0.433,0.878
2009-07-14,23,0.325,0.695
2009-07-14,24,0.814,5.846
2009-07-15,1,0.218,0.579
2009-07-15,2,0.069,0.096
2009-07-15,3,0.094,0.148
2009-07-15,4,0.058,0.061
2009-07-15,5,0.123,0.135
2009-07-15,6,0.055,0.118
2009-07-15,7,0.064,0.104
2009-07-15,8,0.14,0.26
2009-07-15,9,0.281,2.403
2009-07-15,10,0.395,1.28
2009-07-15,11,0.594,0.962
2009-07-15,12,0.174,0.232
2009-07-15,13,0.174,0.351
2009-07-15,14,0.844,1.932
2009-07-15,15,0.691,2.884
2009-07-15,16,0.152,0.661
2009-07-15,17,0.087,0.639
2009-07-15,18,0.497,1.51
2009-07-15,19,0.655,1.103
2009-07-15,20,0.162,0.195
2009-07-15,21,0.634,2.951
2009-07-15,22,0.549,2.082
2009-07-15,23,0.113,0.139
2009-07-15,24,0.813,0.823
2009-07-16,1,0.114,0.465
2009-07-16,2,0.143,0.148
2009-07-16,3,0.064,0.073
2009-07-16,4,0.104,0.156
2009-07-16,5,0.065,0.105
2009-07-16,6,0.069,0.122
2009-07-16,7,0.156,0.489
2009-07-16,8,0.066,3.148
2009-07-16,9,2.306,4.577
2009-07-16,10,0.087,1.425
2009-07-16,11,0.242,0.336
2009-07-16,12,0.074,0.105
2009-07-16,13,0.216,1.084
2009-07-16,14,0.442,0.58
2009-07-16,15,0.308,1.046
2009-07-16,16,0.183,0.189
2009-07-16,17,1.262,1.562
2009-07-16,18,0.328,0.449
2009-07-16,19,0.799,2.052
2009-07-16,20,0.309,1.275
2009-07-16,21,1.003,1.36
2009-07-16,22,0.72,4.046
2009-07-16,23,1.04,1.312
2009-07-16,24,1.281,1.304
2009-07-17,1,2.648,3.293
2009-07-17,2,1.354,3.749
2009-07-17,3,0.094,1.134
2009-07-17,4,0.098,0.153
2009-07-17,5,0.071,0.098
2009-07-17,6,0.137,0.15
2009-07-17,7,0.071,0.091
2009-07-17,8,0.131,0.151
2009-07-17,9,0.059,3.154
2009-07-17,10,1.24,2.349
2009-07-17,11,1.817,2.703
2009-07-17,12,0.144,2.313
2009-07-17,13,0.131,0.153
2009-07-17,14,0.077,0.096
2009-07-17,15,0.133,0.162
2009-07-17,16,0.073,0.563
2009-07-17,17,0.124,0.174
2009-07-17,18,0.791,1.759
2009-07-17,19,0.425,0.73
2009-07-17,20,0.061,0.793
2009-07-17,21,0.9,2.274
2009-07-17,22,2.002,3.63
2009-07-17,23,0.482,0.883
2009-07-17,24,0.236,0.36
2009-07-18,1,0.479,0.506
2009-07-18,2,0.166,0.524
2009-07-18,3,0.054,0.12
2009-07-18,4,0.066,0.135
2009-07-18,5,0.098,0.139
2009-07-18,6,0.054,0.066
2009-07-18,7,0.134,0.134
2009-07-18,8,1.344,2.543
2009-07-18,9,0.195,0.33
2009-07-18,10,0.881,4.362
2009-07-18,11,0.602,2.932
2009-07-18,12,0.067,0.356
2009-07-18,13,0.069,0.099
2009-07-18,14,0.114,0.143
2009-07-18,15,1.664,1.745
2009-07-18,16,1.815,3.0
2009-07-18,17,0.164,0.205
2009-07-18,18,0.775,2.194
2009-07-18,19,0.783,2.237
2009-07-18,20,1.835,3.117
2009-07-18,21,0.879,1.833
2009-07-18,22,0.058,0.179
2009-07-18,23,1.438,2.052
2009-07-18,24,0.953,1.979
2009-07-19,1,0.398,0.555
2009-07-19,2,0.241,0.732
2009-07-19,3,0.122,0.155
2009-07-19,4,0.063,0.064
2009-07-19,5,0.122,0.153
2009-07-19,6,0.062,0.09
2009-07-19,7,0.065,0.126
2009-07-19,8,0.104,0.151
2009-07-19,9,0.059,0.31
2009-07-19,10,0.121,0.53
2009-07-19,11,1.164,2.415
2009-07-19,12,1.19,2.08
2009-07-19,13,0.07,0.167
2009-07-19,14,0.057,0.462
2009-07-19,15,0.36,0.428
2009-07-19,16,0.486,0.79
2009-07-19,17,0.313,0.597
2009-07-19,18,0.353,0.658
2009-07-19,19,0.07,0.384
2009-07-19,20,0.071,0.144
2009-07-19,21,0.053,0.138
2009-07-19,22,1.29,1.331
2009-07-19,23,0.827,1.23
2009-07-19,24,0.598,0.666
2009-07-20,1,0.483,0.595
2009-07-20,2,0.078,0.195
2009-07-20,3,0.121,0.151
2009-07-20,4,0.06,0.105
2009-07-20,5,0.072,0.105
2009-07-20,6,0.13,0.149
2009-07-20,7,0.057,0.246
2009-07-20,8,0.078,0.155
2009-07-20,9,1.404,1.928
2009-07-20,10,0.717,1.829
2009-07-20,11,0.361,1.312
