date,time,lower,upper
2009-07-14,1,0.188,0.189
2009-07-14,2,0.149,0.216
2009-07-14,3,0.151,0.192
2009-07-14,4,0.107,0.519
2009-07-14,5,0.089,0.153
2009-07-14,6,0.11,0.13
2009-07-14,7,0.067,0.145
2009-07-14,8,0.094,0.098
2009-07-14,9,0.052,0.139
2009-07-14,10,0.096,0.11
2009-07-14,11,0.054,0.134
2009-07-14,12,0.067,0.09
2009-07-14,13,0.05,0.119
2009-07-14,14,0.118,0.165
2009-07-14,15,0.177,0.184
2009-07-14,16,0.118,0.15
2009-07-14,17,0.367,3.832
2009-07-14,18,0.135,0.296
2009-07-14,19,0.336,0.463
2009-07-14,20,0.253,0.298
2009-07-14,21,0.228,0.3
2009-07-14,22,0.264,0.287
2009-07-14,23,0.224,0.304
2009-07-14,24,0.184,0.277
2009-07-15,1,0.077,0.146
2009-07-15,2,0.11,0.121
2009-07-15,3,0.065,0.15
2009-07-15,4,0.084,0.103
2009-07-15,5,0.073,0.168
2009-07-15,6,0.095,0.137
2009-07-15,7,0.093,0.136
2009-07-15,8,0.062,0.129
2009-07-15,9,0.057,0.111
2009-07-15,10,0.072,0.137
2009-07-15,11,0.09,0.121
2009-07-15,12,0.053,0.12
2009-07-15,13,0.07,0.089
2009-07-15,14,0.061,0.135
2009-07-15,15,0.105,0.107
2009-07-15,16,0.102,0.192
2009-07-15,17,0.132,0.139
2009-07-15,18,0.167,0.188
2009-07-15,19,0.271,0.447
2009-07-15,20,0.266,0.326
2009-07-15,21,0.305,0.562
2009-07-15,22,0.233,0.279
2009-07-15,23,0.258,0.301
2009-07-15,24,0.119,0.263
2009-07-16,1,0.072,0.149
2009-07-16,2,0.08,0.118
2009-07-16,3,0.077,0.117
2009-07-16,4,0.073,0.149
2009-07-16,5,0.118,0.122
2009-07-16,6,0.078,0.148
2009-07-16,7,0.069,0.125
2009-07-16,8,0.1,1.995
2009-07-16,9,0.116,0.172
2009-07-16,10,0.15,0.175
2009-07-16,11,0.183,1.934
2009-07-16,12,0.249,0.557
2009-07-16,13,0.129,0.167
2009-07-16,14,0.074,0.136
2009-07-16,15,0.087,0.122
2009-07-16,16,0.119,3.089
2009-07-16,17,0.097,0.203
2009-07-16,18,0.104,0.19
2009-07-16,19,0.104,0.111
2009-07-16,20,0.054,1.047
2009-07-16,21,0.072,0.089
2009-07-16,22,0.052,0.12
2009-07-16,23,0.126,0.153
2009-07-16,24,0.123,0.126
2009-07-17,1,0.055,0.127
2009-07-17,2,0.079,0.089
2009-07-17,3,0.053,0.117
2009-07-17,4,0.075,0.131
2009-07-17,5,0.095,0.109
2009-07-17,6,0.054,0.136
2009-07-17,7,0.065,0.098
2009-07-17,8,0.056,0.104
2009-07-17,9,0.071,0.146
2009-07-17,10,0.091,0.114
2009-07-17,11,0.051,0.126
2009-07-17,12,0.079,0.082
2009-07-17,13,0.051,0.13
2009-07-17,14,0.111,0.139
2009-07-17,15,0.11,0.188
2009-07-17,16,0.119,0.341
2009-07-17,17,0.129,0.193
2009-07-17,18,0.149,0.18
2009-07-17,19,0.192,0.254
2009-07-17,20,0.117,0.187
2009-07-17,21,0.178,0.195
2009-07-17,22,0.133,0.169
2009-07-17,23,0.142,0.211
2009-07-17,24,0.188,0.207
2009-07-18,1,0.136,0.211
2009-07-18,2,0.157,0.17
2009-07-18,3,0.073,0.158
2009-07-18,4,0.11,0.127
2009-07-18,5,0.062,0.138
2009-07-18,6,0.089,0.097
2009-07-18,7,0.067,0.142
2009-07-18,8,0.115,0.117
2009-07-18,9,0.064,0.144
2009-07-18,10,0.085,0.093
2009-07-18,11,0.061,0.137
2009-07-18,12,0.1,0.126
2009-07-18,13,0.176,0.511
2009-07-18,14,0.201,0.235
2009-07-18,15,0.228,0.781
2009-07-18,16,0.568,3.672
2009-07-18,17,0.345,0.595
2009-07-18,18,0.28,1.595
2009-07-18,19,0.273,1.478
2009-07-18,20,0.249,0.343
2009-07-18,21,0.244,0.534
2009-07-18,22,0.254,1.728
2009-07-18,23,0.178,0.234
2009-07-18,24,0.111,0.217
2009-07-19,1,0.109,0.16
2009-07-19,2,0.08,0.144
2009-07-19,3,0.097,0.122
2009-07-19,4,0.116,0.161
2009-07-19,5,0.131,0.134
2009-07-19,6,0.086,0.174
2009-07-19,7,0.106,0.112
2009-07-19,8,0.08,0.155
2009-07-19,9,0.118,0.145
2009-07-19,10,0.096,0.16
2009-07-19,11,0.085,0.13
2009-07-19,12,0.078,0.132
2009-07-19,13,0.099,0.163
2009-07-19,14,0.114,0.149
2009-07-19,15,0.079,0.515
2009-07-19,16,0.135,0.185
2009-07-19,17,0.261,0.326
2009-07-19,18,0.251,0.264
2009-07-19,19,0.055,0.108
2009-07-19,20,0.051,0.105
2009-07-19,21,0.076,0.132
2009-07-19,22,0.088,0.33
2009-07-19,23,0.19,0.243
2009-07-19,24,0.195,0.217
2009-07-20,1,0.069,0.245
2009-07-20,2,0.114,0.116
2009-07-20,3,0.075,0.143
2009-07-20,4,0.067,0.116
2009-07-20,5,0.068,0.109
2009-07-20,6,0.073,0.144
2009-07-20,7,0.107,0.116
2009-07-20,8,0.166,0.285
2009-07-20,9,0.138,0.201
2009-07-20,10,0.071,0.143
2009-07-20,11,0.111,0.136
2009-07-20,12,0.087,0.152
2009-07-20,13,0.075,0.126
2009-07-20,14,0.072,0.125
2009-07-20,15,0.096,0.154
2009-07-20,16,0.142,0.202
2009-07-20,17,0.128,3.796
2009-07-20,18,0.401,0.775
2009-07-20,19,0.239,0.27
2009-07-20,20,0.301,0.306
2009-07-20,21,0.358,0.802
2009-07-20,22,0.337,0.496
2009-07-20,23,0.353,0.412
2009-07-20,24,0.359,0.379
2009-07-21,1,0.234,0.305
2009-07-21,2,0.251,0.312
2009-07-21,3,0.277,0.328
2009-07-21,4,0.268,0.347
2009-07-21,5,0.286,0.289
