date,time,lower,upper
2009-07-14,1,0.362,0.362
2009-07-14,2,0.264,0.288
2009-07-14,3,0.259,0.408
2009-07-14,4,0.231,0.25
2009-07-14,5,0.145,0.188
2009-07-14,6,0.13,0.136
2009-07-14,7,0.214,0.547
2009-07-14,8,0.352,0.466
2009-07-14,9,1.502,2.163
2009-07-14,10,0.374,2.324
2009-07-14,11,0.109,1.382
2009-07-14,12,0.32,0.498
2009-07-14,13,0.334,0.363
2009-07-14,14,0.254,0.531
2009-07-14,15,0.279,0.334
2009-07-14,16,0.229,0.238
2009-07-14,17,0.244,0.293
2009-07-14,18,0.362,0.416
2009-07-14,19,0.614,0.767
2009-07-14,20,0.324,0.508
2009-07-14,21,0.306,0.677
2009-07-14,22,0.919,0.92
2009-07-14,23,0.485,0.564
2009-07-14,24,0.56,3.983
2009-07-15,1,0.232,0.249
2009-07-15,2,0.145,0.246
2009-07-15,3,0.136,0.16
2009-07-15,4,0.198,0.228
2009-07-15,5,0.154,0.253
2009-07-15,6,0.133,0.136
2009-07-15,7,0.182,0.232
2009-07-15,8,0.688,1.483
2009-07-15,9,0.441,1.375
2009-07-15,10,1.837,2.268
2009-07-15,11,0.209,1.181
2009-07-15,12,0.213,0.214
2009-07-15,13,0.114,0.18
2009-07-15,14,0.128,0.244
2009-07-15,15,0.151,0.211
2009-07-15,16,0.119,0.142
2009-07-15,17,0.29,0.675
2009-07-15,18,1.106,2.858
2009-07-15,19,0.34,3.235
2009-07-15,20,0.171,0.284
2009-07-15,21,0.172,0.244
2009-07-15,22,0.34,0.423
2009-07-15,23,0.347,0.731
2009-07-15,24,0.463,0.681
2009-07-16,1,0.3,0.381
2009-07-16,2,0.306,0.355
2009-07-16,3,0.232,0.495
2009-07-16,4,0.179,0.245
2009-07-16,5,0.151,0.286
2009-07-16,6,0.281,0.347
2009-07-16,7,0.247,0.257
2009-07-16,8,0.979,1.61
2009-07-16,9,0.626,1.633
2009-07-16,10,2.382,2.588
2009-07-16,11,0.325,0.991
2009-07-16,12,0.36,2.121
2009-07-16,13,0.225,0.983
2009-07-16,14,0.245,0.256
2009-07-16,15,0.37,0.407
2009-07-16,16,0.14,0.337
2009-07-16,17,0.158,0.196
2009-07-16,18,0.231,0.832
2009-07-16,19,2.85,4.176
2009-07-16,20,0.183,0.317
2009-07-16,21,0.197,0.294
2009-07-16,22,0.29,0.367
2009-07-16,23,0.356,0.428
2009-07-16,24,0.525,0.574
2009-07-17,1,0.264,0.272
2009-07-17,2,0.247,0.252
2009-07-17,3,0.235,0.263
2009-07-17,4,0.164,0.227
2009-07-17,5,0.138,0.146
2009-07-17,6,0.193,0.254
2009-07-17,7,0.227,0.238
2009-07-17,8,0.779,0.819
2009-07-17,9,1.371,1.469
2009-07-17,10,0.929,0.936
2009-07-17,11,1.747,2.21
2009-07-17,12,0.914,1.543
2009-07-17,13,0.3,0.343
2009-07-17,14,0.23,1.89
2009-07-17,15,0.302,0.378
2009-07-17,16,0.396,0.497
2009-07-17,17,0.35,0.364
2009-07-17,18,0.563,0.957
2009-07-17,19,0.417,0.519
2009-07-17,20,0.323,0.583
2009-07-17,21,0.553,0.644
2009-07-17,22,1.142,1.259
2009-07-17,23,0.803,1.538
2009-07-17,24,0.454,0.526
2009-07-18,1,0.446,0.531
2009-07-18,2,0.348,0.445
2009-07-18,3,0.337,0.34
2009-07-18,4,0.331,0.408
2009-07-18,5,0.42,0.43
2009-07-18,6,0.221,0.27
2009-07-18,7,0.143,0.17
2009-07-18,8,0.216,0.222
2009-07-18,9,0.176,0.277
2009-07-18,10,0.415,0.439
2009-07-18,11,0.233,0.451
2009-07-18,12,0.497,1.076
2009-07-18,13,0.657,0.878
2009-07-18,14,0.36,1.665
2009-07-18,15,1.45,3.043
2009-07-18,16,1.925,2.317
2009-07-18,17,0.672,2.839
2009-07-18,18,0.36,1.959
2009-07-18,19,0.418,0.419
2009-07-18,20,0.23,0.233
2009-07-18,21,0.111,0.171
2009-07-18,22,0.14,1.927
2009-07-18,23,0.321,1.648
2009-07-18,24,0.326,0.338
2009-07-19,1,0.246,0.303
2009-07-19,2,0.237,0.238
2009-07-19,3,0.253,0.417
2009-07-19,4,0.329,0.344
2009-07-19,5,0.232,0.279
2009-07-19,6,0.233,0.249
2009-07-19,7,0.341,0.353
2009-07-19,8,0.322,0.572
2009-07-19,9,0.247,0.249
2009-07-19,10,0.216,1.146
2009-07-19,11,0.27,0.271
2009-07-19,12,0.217,0.344
2009-07-19,13,0.196,0.246
2009-07-19,14,0.193,2.607
2009-07-19,15,0.127,0.285
2009-07-19,16,0.369,0.894
2009-07-19,17,0.43,0.625
2009-07-19,18,0.408,0.564
2009-07-19,19,0.272,0.294
2009-07-19,20,0.36,0.46
2009-07-19,21,0.349,0.427
2009-07-19,22,0.485,0.69
2009-07-19,23,0.411,0.425
2009-07-19,24,0.426,0.525
2009-07-20,1,0.233,0.382
2009-07-20,2,0.165,0.195
2009-07-20,3,0.163,0.167
2009-07-20,4,0.186,0.2
2009-07-20,5,0.268,0.287
2009-07-20,6,0.324,0.376
2009-07-20,7,0.263,0.275
2009-07-20,8,0.361,1.394
2009-07-20,9,0.706,1.86
2009-07-20,10,0.311,0.468
2009-07-20,11,0.103,0.15
2009-07-20,12,0.094,0.103
2009-07-20,13,0.099,0.123
2009-07-20,14,0.184,0.194
2009-07-20,15,0.134,0.231
2009-07-20,16,0.104,0.121
2009-07-20,17,0.11,0.732
2009-07-20,18,0.59,1.092
2009-07-20,19,2.898,2.973
2009-07-20,20,0.166,1.938
2009-07-20,21,0.154,0.236
2009-07-20,22,0.117,0.255
2009-07-20,23,0.384,0.552
2009-07-20,24,0.509,0.753
2009-07-21,1,0.2,0.604
2009-07-21,2,0.101,0.109
2009-07-21,3,0.121,0.136
2009-07-21,4,0.258,0.299
2009-07-21,5,0.214,0.269
2009-07-21,6,0.205,0.217
2009-07-21,7,0.199,0.223
2009-07-21,8,0.244,0.473
2009-07-21,9,0.442,1.18
2009-07-21,10,0.42,0.491
2009-07-21,11,0.237,0.291
2009-07-21,12,0.158,0.235
2009-07-21,13,0.469,0.69
2009-07-21,14,0.481,0.578
2009-07-21,15,0.387,0.467
2009-07-21,16,0.186,0.208
2009-07-21,17,1.573,4.883
2009-07-21,18,0.533,0.805
2009-07-21,19,0.665,2.929
2009-07-21,20,0.628,0.933
2009-07-21,21,0.678,0.886
2009-07-21,22,0.772,1.542
2009-07-21,23,0.88,0.88
2009-07-21,24,0.869,1.047
2009-07-22,1,0.217,0.219
2009-07-22,2,0.193,0.205
2009-07-22,3,0.202,0.209
2009-07-22,4,0.102,0.157
2009-07-22,5,0.096,0.119
2009-07-22,6,0.102,0.103
2009-07-22,7,0.126,0.201
2009-07-22,8,0.625,0.995
2009-07-22,9,0.617,0.967
2009-07-22,10,0.736,2.122
2009-07-22,11,0.546,0.714
2009-07-22,12,0.595,1.243
2009-07-22,13,0.386,0.435
2009-07-22,14,0.505,0.912
2009-07-22,15,1.656,2.868
2009-07-22,16,0.48,0.495
2009-07-22,17,0.459,1.152
2009-07-22,18,0.958,1.948
2009-07-22,19,0.423,0.644
2009-07-22,20,0.531,2.327
2009-07-22,21,1.267,2.559
2009-07-22,22,0.217,1.513
2009-07-22,23,0.942,1.916
2009-07-22,24,0.684,1.225
2009-07-23,1,0.101,0.224
2009-07-23,2,0.106,0.127
2009-07-23,3,0.162,0.208
2009-07-23,4,0.15,0.214
2009-07-23,5,0.108,0.121
2009-07-23,6,0.105,0.269
2009-07-23,7,0.19,0.313
2009-07-23,8,0.667,1.323
2009-07-23,9,0.762,2.179
2009-07-23,10,0.303,0.322
2009-07-23,11,0.172,0.182
2009-07-23,12,0.076,0.174
2009-07-23,13,0.175,1.21
2009-07-23,14,0.263,0.365
2009-07-23,15,0.327,1.666
2009-07-23,16,0.875,1.072
2009-07-23,17,0.74,0.823
2009-07-23,18,0.317,0.864
2009-07-23,19,0.546,0.6
2009-07-23,20,0.694,0.813
2009-07-23,21,0.312,0.767
2009-07-23,22,0.872,0.904
2009-07-23,23,0.948,1.275
2009-07-23,24,0.401,0.602
2009-07-24,1,0.208,0.257
2009-07-24,2,0.206,0.227
2009-07-24,3,0.196,0.203
2009-07-24,4,0.191,0.213
2009-07-24,5,0.152,0.198
2009-07-24,6,0.099,0.119
2009-07-24,7,0.101,0.492
2009-07-24,8,0.628,1.678
2009-07-24,9,1.139,1.306
2009-07-24,10,0.105,0.141
2009-07-24,11,0.099,0.448
2009-07-24,12,0.287,1.181
2009-07-24,13,0.073,0.097
2009-07-24,14,0.244,0.252
2009-07-24,15,0.203,0.203
2009-07-24,16,0.248,0.675
2009-07-24,17,0.435,0.671
2009-07-24,18,0.681,0.883
2009-07-24,19,1.102,2.502
2009-07-24,20,0.304,0.513
2009-07-24,21,0.588,0.615
2009-07-24,22,0.66,3.002
2009-07-24,23,0.247,0.354
2009-07-24,24,0.667,0.712
2009-07-25,1,0.459,0.568
2009-07-25,2,0.256,0.357
2009-07-25,3,0.177,0.18
2009-07-25,4,0.242,0.285
2009-07-25,5,0.173,0.242
2009-07-25,6,0.151,0.176
2009-07-25,7,0.174,0.196
2009-07-25,8,0.133,0.328
2009-07-25,9,0.17,1.689
2009-07-25,10,0.27,1.043
2009-07-25,11,0.195,0.605
2009-07-25,12,0.108,0.192
2009-07-25,13,0.097,0.362
2009-07-25,14,0.205,0.263
2009-07-25,15,0.201,0.219
2009-07-25,16,0.294,0.381
2009-07-25,17,0.376,0.409
2009-07-25,18,1.327,1.659
2009-07-25,19,0.407,1.632
2009-07-25,20,0.233,1.192
2009-07-25,21,1.127,3.068
2009-07-25,22,1.25,1.641
2009-07-25,23,0.567,0.759
