date,time,lower,upper
2009-07-14,1,0.925,1.395
2009-07-14,2,0.811,1.112
2009-07-14,3,0.978,1.183
2009-07-14,4,0.665,0.748
2009-07-14,5,0.47,0.686
2009-07-14,6,0.441,0.491
2009-07-14,7,0.418,0.463
2009-07-14,8,0.422,0.463
2009-07-14,9,0.45,1.063
2009-07-14,10,0.682,3.184
2009-07-14,11,0.478,1.537
2009-07-14,12,0.444,0.489
2009-07-14,13,0.446,2.557
2009-07-14,14,0.197,1.708
2009-07-14,15,0.136,0.176
2009-07-14,16,0.991,1.79
2009-07-14,17,0.469,0.47
2009-07-14,18,0.419,2.635
2009-07-14,19,0.615,3.295
2009-07-14,20,0.358,3.778
2009-07-14,21,0.223,0.739
2009-07-14,22,0.546,1.782
2009-07-14,23,0.562,1.14
2009-07-14,24,0.941,3.47
2009-07-15,1,0.764,0.917
2009-07-15,2,0.997,1.148
2009-07-15,3,0.361,1.206
2009-07-15,4,0.328,1.301
2009-07-15,5,0.338,0.342
2009-07-15,6,0.32,0.321
2009-07-15,7,0.375,1.499
2009-07-15,8,0.314,0.35
2009-07-15,9,1.039,1.447
2009-07-15,10,0.746,2.233
2009-07-15,11,0.371,3.606
2009-07-15,12,0.283,0.462
2009-07-15,13,0.268,1.382
2009-07-15,14,0.275,0.277
2009-07-15,15,0.254,1.906
2009-07-15,16,0.309,1.67
2009-07-15,17,1.516,2.56
2009-07-15,18,1.018,2.173
2009-07-15,19,1.117,1.586
2009-07-15,20,0.555,0.568
2009-07-15,21,0.553,0.704
2009-07-15,22,0.436,0.599
2009-07-15,23,0.694,0.739
2009-07-15,24,0.962,1.212
2009-07-16,1,0.922,0.988
2009-07-16,2,0.792,1.06
2009-07-16,3,1.022,1.053
2009-07-16,4,0.971,0.983
2009-07-16,5,0.342,0.557
2009-07-16,6,0.348,0.359
2009-07-16,7,0.319,0.356
2009-07-16,8,0.315,0.358
2009-07-16,9,0.333,0.88
2009-07-16,10,1.088,2.203
2009-07-16,11,0.931,1.531
2009-07-16,12,0.248,0.675
2009-07-16,13,0.276,0.278
2009-07-16,14,0.258,1.879
2009-07-16,15,0.658,1.582
2009-07-16,16,0.448,0.65
2009-07-16,17,0.467,0.491
2009-07-16,18,0.712,0.755
2009-07-16,19,3.431,7.181
2009-07-16,20,0.888,1.75
2009-07-16,21,1.447,2.147
2009-07-16,22,0.408,0.534
2009-07-16,23,0.605,0.74
2009-07-16,24,0.731,0.912
2009-07-17,1,0.641,0.871
2009-07-17,2,0.664,0.664
2009-07-17,3,0.637,0.658
2009-07-17,4,0.925,0.953
2009-07-17,5,0.536,0.756
2009-07-17,6,0.376,0.4
2009-07-17,7,0.324,0.335
2009-07-17,8,0.348,0.352
2009-07-17,9,0.329,0.963
2009-07-17,10,0.521,3.117
2009-07-17,11,0.243,0.472
2009-07-17,12,0.264,0.265
2009-07-17,13,0.258,0.276
2009-07-17,14,0.665,0.787
2009-07-17,15,3.172,6.57
2009-07-17,16,1.314,7.618
2009-07-17,17,0.949,1.851
2009-07-17,18,0.549,1.324
2009-07-17,19,0.589,0.593
2009-07-17,20,0.604,1.541
2009-07-17,21,1.03,2.06
2009-07-17,22,0.957,1.501
2009-07-17,23,0.551,0.558
2009-07-17,24,0.595,0.706
2009-07-18,1,0.627,0.764
2009-07-18,2,0.582,0.615
2009-07-18,3,0.665,0.676
2009-07-18,4,1.012,1.15
2009-07-18,5,0.766,0.877
2009-07-18,6,0.818,0.842
2009-07-18,7,0.852,0.854
2009-07-18,8,0.833,0.834
2009-07-18,9,0.853,0.855
2009-07-18,10,0.735,0.832
2009-07-18,11,0.681,0.966
2009-07-18,12,0.313,0.439
2009-07-18,13,0.334,0.343
2009-07-18,14,0.765,7.822
2009-07-18,15,2.823,5.371
2009-07-18,16,2.254,2.351
2009-07-18,17,0.62,4.507
2009-07-18,18,1.993,3.123
2009-07-18,19,0.663,2.189
2009-07-18,20,1.916,2.266
2009-07-18,21,0.719,1.186
2009-07-18,22,1.161,4.147
