date,time,lower,upper
2009-07-14,1,0.061,0.064
2009-07-14,2,0.06,0.061
2009-07-14,3,0.059,0.066
2009-07-14,4,0.057,0.057
2009-07-14,5,0.057,0.058
2009-07-14,6,0.056,0.058
2009-07-14,7,0.056,0.057
2009-07-14,8,0.059,0.061
2009-07-14,9,0.058,0.063
2009-07-14,10,0.057,0.058
2009-07-14,11,0.201,1.664
2009-07-14,12,0.057,0.058
2009-07-14,13,0.057,0.057
2009-07-14,14,0.323,1.424
2009-07-14,15,0.071,0.369
2009-07-14,16,0.063,0.364
2009-07-14,17,0.414,0.941
2009-07-14,18,0.072,0.208
2009-07-14,19,0.064,0.255
2009-07-14,20,0.064,0.071
2009-07-14,21,0.878,1.127
2009-07-14,22,0.109,1.505
2009-07-14,23,0.547,1.348
2009-07-14,24,0.37,0.742
2009-07-15,1,0.057,0.061
2009-07-15,2,0.057,0.057
2009-07-15,3,0.058,0.061
2009-07-15,4,0.06,0.067
2009-07-15,5,0.056,0.062
2009-07-15,6,0.056,0.056
2009-07-15,7,0.055,0.055
2009-07-15,8,0.054,0.054
2009-07-15,9,0.055,0.059
2009-07-15,10,0.049,0.054
2009-07-15,11,0.056,0.183
2009-07-15,12,0.054,0.059
2009-07-15,13,0.069,0.301
2009-07-15,14,2.087,2.58
2009-07-15,15,0.069,0.177
2009-07-15,16,0.198,1.179
2009-07-15,17,0.141,0.173
2009-07-15,18,0.04,0.06
2009-07-15,19,0.057,0.197
2009-07-15,20,0.069,0.089
2009-07-15,21,0.11,0.112
2009-07-15,22,0.065,0.281
2009-07-15,23,0.465,0.487
2009-07-15,24,0.74,0.797
2009-07-16,1,0.031,0.062
2009-07-16,2,0.038,0.04
2009-07-16,3,0.015,0.063
2009-07-16,4,0.048,0.062
2009-07-16,5,0.029,0.066
2009-07-16,6,0.015,0.062
2009-07-16,7,0.032,0.045
2009-07-16,8,0.013,0.062
2009-07-16,9,0.033,0.063
2009-07-16,10,0.042,0.065
2009-07-16,11,0.122,0.218
2009-07-16,12,0.057,0.192
2009-07-16,13,0.051,0.23
2009-07-16,14,1.387,3.142
