date,time,lower,upper
2009-07-14,1,0.024,0.025
2009-07-14,2,0.06,0.12
2009-07-14,3,0.025,0.029
2009-07-14,4,0.053,0.169
2009-07-14,5,0.024,0.026
2009-07-14,6,0.051,0.13
2009-07-14,7,0.024,0.024
2009-07-14,8,0.086,0.115
2009-07-14,9,0.076,0.084
2009-07-14,10,0.426,0.47
2009-07-14,11,0.022,0.023
2009-07-14,12,0.064,0.123
2009-07-14,13,0.277,1.258
2009-07-14,14,0.085,0.098
2009-07-14,15,0.114,0.124
2009-07-14,16,0.023,0.067
2009-07-14,17,0.055,0.855
2009-07-14,18,0.053,0.105
2009-07-14,19,0.191,0.226
2009-07-14,20,0.13,0.477
2009-07-14,21,0.405,0.462
2009-07-14,22,0.194,0.406
2009-07-14,23,0.052,0.128
2009-07-14,24,0.046,0.059
2009-07-15,1,0.024,0.131
2009-07-15,2,0.024,0.059
2009-07-15,3,0.034,0.121
2009-07-15,4,0.024,0.078
2009-07-15,5,0.024,0.072
2009-07-15,6,0.024,0.118
2009-07-15,7,0.023,0.023
2009-07-15,8,0.086,0.12
2009-07-15,9,0.08,0.971
2009-07-15,10,0.282,0.495
2009-07-15,11,0.021,0.021
2009-07-15,12,0.073,0.118
2009-07-15,13,0.08,2.006
2009-07-15,14,0.022,0.105
2009-07-15,15,0.031,0.126
2009-07-15,16,0.022,0.06
2009-07-15,17,0.063,0.122
2009-07-15,18,0.034,0.618
2009-07-15,19,0.271,0.367
2009-07-15,20,0.276,0.354
2009-07-15,21,0.257,0.31
2009-07-15,22,0.217,0.281
2009-07-15,23,0.025,0.087
2009-07-15,24,0.078,0.113
2009-07-16,1,0.023,0.024
2009-07-16,2,0.095,0.099
2009-07-16,3,0.045,0.058
2009-07-16,4,0.094,0.099
2009-07-16,5,0.024,0.024
2009-07-16,6,0.08,0.111
2009-07-16,7,0.023,0.024
2009-07-16,8,0.047,0.154
2009-07-16,9,0.097,0.246
2009-07-16,10,0.138,0.387
2009-07-16,11,0.024,0.037
2009-07-16,12,0.083,0.104
2009-07-16,13,0.193,1.291
2009-07-16,14,0.023,0.054
2009-07-16,15,0.092,0.095
2009-07-16,16,0.023,0.023
2009-07-16,17,0.144,0.185
2009-07-16,18,0.332,0.37
2009-07-16,19,0.223,0.288
2009-07-16,20,0.243,0.606
2009-07-16,21,0.304,0.379
2009-07-16,22,0.136,0.593
2009-07-16,23,0.042,0.047
2009-07-16,24,0.054,0.127
2009-07-17,1,0.024,0.048
2009-07-17,2,0.076,0.162
2009-07-17,3,0.042,0.048
2009-07-17,4,0.036,0.127
2009-07-17,5,0.025,0.027
2009-07-17,6,0.054,0.131
2009-07-17,7,0.024,0.025
2009-07-17,8,0.093,0.109
2009-07-17,9,0.08,0.081
2009-07-17,10,0.227,0.509
