date,time,lower,upper
2009-07-14,1,0.032,0.067
2009-07-14,2,0.078,0.085
2009-07-14,3,0.032,0.074
2009-07-14,4,0.033,0.091
2009-07-14,5,0.043,0.094
2009-07-14,6,0.021,0.021
2009-07-14,7,0.025,0.108
2009-07-14,8,0.02,0.454
2009-07-14,9,0.089,0.1
2009-07-14,10,0.131,0.508
2009-07-14,11,0.065,0.177
2009-07-14,12,0.049,0.064
2009-07-14,13,0.321,0.722
2009-07-14,14,0.153,0.171
2009-07-14,15,0.094,0.151
2009-07-14,16,0.108,0.144
2009-07-14,17,0.131,0.172
2009-07-14,18,0.049,0.37
2009-07-14,19,0.081,0.149
2009-07-14,20,0.105,0.108
2009-07-14,21,0.095,0.152
2009-07-14,22,0.148,0.249
2009-07-14,23,0.103,0.145
2009-07-14,24,0.042,0.046
2009-07-15,1,0.032,0.113
2009-07-15,2,0.056,0.098
2009-07-15,3,0.032,0.063
2009-07-15,4,0.032,0.094
2009-07-15,5,0.064,0.09
2009-07-15,6,0.033,0.062
2009-07-15,7,0.032,0.093
2009-07-15,8,0.052,0.1
2009-07-15,9,0.125,0.344
2009-07-15,10,0.148,0.353
2009-07-15,11,0.139,0.901
2009-07-15,12,0.021,0.45
2009-07-15,13,0.079,0.42
2009-07-15,14,0.146,0.37
2009-07-15,15,0.097,0.109
2009-07-15,16,0.29,0.514
2009-07-15,17,0.307,0.431
2009-07-15,18,0.142,0.278
2009-07-15,19,0.176,0.262
2009-07-15,20,0.113,0.114
2009-07-15,21,0.097,0.158
2009-07-15,22,0.142,0.426
2009-07-15,23,0.135,0.235
2009-07-15,24,0.023,0.052
2009-07-16,1,0.04,0.096
2009-07-16,2,0.024,0.108
2009-07-16,3,0.023,0.033
2009-07-16,4,0.028,0.105
2009-07-16,5,0.022,0.115
2009-07-16,6,0.08,0.102
2009-07-16,7,0.159,0.467
2009-07-16,8,0.079,0.715
2009-07-16,9,0.02,0.032
2009-07-16,10,0.089,0.237
2009-07-16,11,0.02,0.087
2009-07-16,12,0.03,0.035
2009-07-16,13,0.019,0.09
2009-07-16,14,0.042,0.08
2009-07-16,15,0.019,0.05
2009-07-16,16,0.019,0.077
2009-07-16,17,0.051,0.075
2009-07-16,18,0.019,0.051
2009-07-16,19,0.079,0.401
2009-07-16,20,0.201,0.472
2009-07-16,21,0.14,0.165
2009-07-16,22,0.106,0.205
2009-07-16,23,0.114,0.12
2009-07-16,24,0.02,0.026
2009-07-17,1,0.02,0.106
2009-07-17,2,0.024,0.098
2009-07-17,3,0.021,0.035
2009-07-17,4,0.054,0.078
2009-07-17,5,0.021,0.056
2009-07-17,6,0.021,0.077
2009-07-17,7,0.029,0.104
2009-07-17,8,0.101,0.388
2009-07-17,9,0.131,0.23
2009-07-17,10,0.1,0.342
2009-07-17,11,0.019,0.033
2009-07-17,12,0.053,0.077
2009-07-17,13,0.02,0.055
2009-07-17,14,0.022,0.08
2009-07-17,15,0.287,0.508
2009-07-17,16,0.157,0.392
2009-07-17,17,0.086,0.131
2009-07-17,18,0.148,0.157
2009-07-17,19,0.129,0.346
2009-07-17,20,0.166,0.174
2009-07-17,21,0.116,0.326
2009-07-17,22,0.086,0.164
2009-07-17,23,0.113,0.178
2009-07-17,24,0.084,0.117
2009-07-18,1,0.059,0.07
2009-07-18,2,0.096,0.102
2009-07-18,3,0.033,0.057
2009-07-18,4,0.045,0.12
2009-07-18,5,0.033,0.108
2009-07-18,6,0.032,0.072
2009-07-18,7,0.073,0.1
2009-07-18,8,0.033,0.385
2009-07-18,9,0.035,0.249
2009-07-18,10,0.302,0.368
2009-07-18,11,0.104,0.113
2009-07-18,12,0.189,0.851
2009-07-18,13,0.284,0.686
2009-07-18,14,0.488,0.518
2009-07-18,15,0.389,0.552
2009-07-18,16,0.154,0.65
