date,time,lower,upper
2009-07-14,1,0.219,0.263
2009-07-14,2,0.132,0.184
2009-07-14,3,0.117,0.124
2009-07-14,4,0.118,0.121
2009-07-14,5,0.117,0.136
2009-07-14,6,0.136,0.162
2009-07-14,7,0.13,0.137
2009-07-14,8,0.116,0.146
2009-07-14,9,0.112,0.348
2009-07-14,10,0.271,0.893
2009-07-14,11,0.117,0.14
2009-07-14,12,0.115,0.127
2009-07-14,13,0.122,0.129
2009-07-14,14,0.091,0.137
2009-07-14,15,0.09,0.123
2009-07-14,16,0.116,0.119
2009-07-14,17,0.13,0.136
2009-07-14,18,0.101,0.136
2009-07-14,19,0.092,0.26
2009-07-14,20,0.206,0.212
2009-07-14,21,0.099,0.227
2009-07-14,22,2.761,2.864
2009-07-14,23,0.865,1.457
2009-07-14,24,0.252,0.602
2009-07-15,1,0.215,0.225
2009-07-15,2,0.196,0.197
2009-07-15,3,0.214,0.223
2009-07-15,4,0.219,0.222
2009-07-15,5,0.195,0.204
2009-07-15,6,0.193,0.199
2009-07-15,7,0.202,0.221
2009-07-15,8,0.207,0.212
2009-07-15,9,0.181,1.249
2009-07-15,10,0.368,0.4
2009-07-15,11,0.295,0.344
2009-07-15,12,0.15,0.272
2009-07-15,13,0.219,0.308
2009-07-15,14,0.19,0.213
2009-07-15,15,0.188,0.198
2009-07-15,16,0.202,0.203
2009-07-15,17,0.208,0.213
2009-07-15,18,0.199,0.218
2009-07-15,19,1.784,1.854
2009-07-15,20,0.269,0.893
2009-07-15,21,0.571,1.205
2009-07-15,22,0.237,1.408
2009-07-15,23,0.476,0.716
2009-07-15,24,0.467,0.529
2009-07-16,1,0.133,0.604
2009-07-16,2,0.11,0.133
2009-07-16,3,0.134,0.269
2009-07-16,4,0.222,0.229
2009-07-16,5,0.21,0.217
2009-07-16,6,0.206,0.21
2009-07-16,7,0.154,0.206
2009-07-16,8,0.206,0.208
2009-07-16,9,0.162,0.209
2009-07-16,10,0.267,0.443
2009-07-16,11,0.123,0.268
2009-07-16,12,0.227,0.525
2009-07-16,13,0.198,0.305
2009-07-16,14,0.08,0.105
2009-07-16,15,0.087,0.199
2009-07-16,16,0.098,0.352
