date,time,lower,upper
2009-07-14,1,0.26,0.309
2009-07-14,2,0.179,0.206
2009-07-14,3,0.214,0.244
2009-07-14,4,0.141,0.198
2009-07-14,5,0.204,0.215
2009-07-14,6,0.138,0.196
2009-07-14,7,0.135,0.198
2009-07-14,8,0.165,0.195
2009-07-14,9,0.107,0.196
2009-07-14,10,0.189,0.191
2009-07-14,11,0.104,0.161
2009-07-14,12,0.194,0.201
2009-07-14,13,0.106,0.148
2009-07-14,14,0.197,0.21
2009-07-14,15,0.124,0.19
2009-07-14,16,0.134,0.216
2009-07-14,17,0.191,0.191
2009-07-14,18,0.135,0.135
2009-07-14,19,0.194,0.2
2009-07-14,20,0.132,0.192
2009-07-14,21,0.131,0.204
2009-07-14,22,0.187,0.193
2009-07-14,23,0.142,0.169
2009-07-14,24,0.272,0.282
2009-07-15,1,0.161,0.324
2009-07-15,2,0.238,0.247
2009-07-15,3,0.159,0.245
2009-07-15,4,0.128,0.242
2009-07-15,5,0.227,0.238
2009-07-15,6,0.107,0.173
2009-07-15,7,0.185,0.215
2009-07-15,8,0.105,0.159
2009-07-15,9,0.192,0.215
2009-07-15,10,0.108,0.151
2009-07-15,11,0.194,0.21
2009-07-15,12,0.121,0.142
2009-07-15,13,0.193,0.201
2009-07-15,14,0.122,0.19
2009-07-15,15,0.152,0.198
2009-07-15,16,0.178,0.195
2009-07-15,17,0.105,0.18
2009-07-15,18,0.188,0.199
2009-07-15,19,0.106,0.147
2009-07-15,20,0.202,0.21
2009-07-15,21,0.134,0.192
2009-07-15,22,0.122,0.216
2009-07-15,23,0.253,0.259
2009-07-15,24,0.156,0.253
2009-07-16,1,0.252,0.265
2009-07-16,2,0.186,0.209
2009-07-16,3,0.248,0.278
2009-07-16,4,0.207,0.368
2009-07-16,5,0.236,0.239
2009-07-16,6,0.149,0.198
2009-07-16,7,0.123,0.201
2009-07-16,8,0.166,0.196
2009-07-16,9,0.105,0.199
2009-07-16,10,0.19,0.196
