date,time,lower,upper
2009-07-14,1,0.161,0.175
2009-07-14,2,0.107,0.18
2009-07-14,3,0.133,0.144
2009-07-14,4,0.119,0.18
2009-07-14,5,0.16,0.172
2009-07-14,6,0.11,0.181
2009-07-14,7,0.137,0.139
2009-07-14,8,0.124,0.126
2009-07-14,9,0.139,0.203
2009-07-14,10,0.178,0.4
2009-07-14,11,0.127,0.154
2009-07-14,12,0.069,0.099
2009-07-14,13,0.072,0.127
2009-07-14,14,0.094,0.125
2009-07-14,15,0.049,0.118
2009-07-14,16,0.064,0.101
2009-07-14,17,0.081,0.125
2009-07-14,18,0.084,0.125
2009-07-14,19,0.062,0.105
2009-07-14,20,0.07,0.116
2009-07-14,21,0.243,0.765
2009-07-14,22,0.283,0.333
2009-07-14,23,0.353,0.439
2009-07-14,24,0.229,0.471
2009-07-15,1,0.142,0.248
2009-07-15,2,0.15,0.203
2009-07-15,3,0.151,0.202
2009-07-15,4,0.119,0.192
2009-07-15,5,0.102,0.143
2009-07-15,6,0.081,0.147
2009-07-15,7,0.125,0.131
2009-07-15,8,0.072,0.144
2009-07-15,9,0.1,1.118
2009-07-15,10,0.062,0.987
2009-07-15,11,0.11,0.114
2009-07-15,12,0.056,0.128
2009-07-15,13,0.114,0.276
2009-07-15,14,0.149,0.188
2009-07-15,15,0.074,0.122
2009-07-15,16,0.061,0.114
2009-07-15,17,0.081,0.157
2009-07-15,18,0.091,0.129
2009-07-15,19,0.07,0.102
2009-07-15,20,0.059,0.127
2009-07-15,21,0.111,0.118
2009-07-15,22,0.062,0.137
2009-07-15,23,0.079,0.125
2009-07-15,24,0.111,0.145
2009-07-16,1,0.094,0.145
2009-07-16,2,0.097,0.108
2009-07-16,3,0.16,0.16
2009-07-16,4,0.099,0.186
2009-07-16,5,0.114,0.148
2009-07-16,6,0.077,0.127
2009-07-16,7,0.072,0.129
2009-07-16,8,0.105,0.143
2009-07-16,9,0.082,0.131
2009-07-16,10,0.078,0.103
2009-07-16,11,0.057,0.132
2009-07-16,12,0.113,0.124
2009-07-16,13,0.067,0.133
2009-07-16,14,0.085,0.097
2009-07-16,15,0.079,0.132
2009-07-16,16,0.101,0.131
2009-07-16,17,0.064,0.287
2009-07-16,18,0.152,0.198
2009-07-16,19,0.079,0.141
2009-07-16,20,0.094,0.102
2009-07-16,21,0.072,0.169
2009-07-16,22,0.125,0.13
2009-07-16,23,0.076,0.142
2009-07-16,24,0.095,0.108
2009-07-17,1,0.089,0.144
2009-07-17,2,0.114,0.141
2009-07-17,3,0.068,0.135
2009-07-17,4,0.082,0.121
2009-07-17,5,0.1,0.142
2009-07-17,6,0.102,0.14
2009-07-17,7,0.127,0.16
2009-07-17,8,0.13,0.144
2009-07-17,9,0.076,0.143
2009-07-17,10,0.069,0.176
2009-07-17,11,0.099,0.103
2009-07-17,12,0.083,0.14
2009-07-17,13,0.115,0.136
2009-07-17,14,0.065,0.14
2009-07-17,15,0.08,0.118
2009-07-17,16,0.083,0.124
2009-07-17,17,0.081,0.122
2009-07-17,18,0.068,0.095
2009-07-17,19,0.053,0.121
2009-07-17,20,0.109,0.112
2009-07-17,21,0.052,0.281
2009-07-17,22,0.158,0.196
2009-07-17,23,0.082,0.128
2009-07-17,24,0.071,0.122
2009-07-18,1,0.099,0.138
2009-07-18,2,0.089,0.135
2009-07-18,3,0.078,0.108
2009-07-18,4,0.06,0.132
2009-07-18,5,0.11,0.132
2009-07-18,6,0.078,0.133
2009-07-18,7,0.084,0.097
2009-07-18,8,0.063,0.131
2009-07-18,9,0.114,0.12
2009-07-18,10,0.067,0.14
2009-07-18,11,0.141,0.166
2009-07-18,12,0.081,0.164
2009-07-18,13,0.065,0.12
2009-07-18,14,0.068,0.117
2009-07-18,15,0.093,0.135
2009-07-18,16,0.091,0.126
2009-07-18,17,0.058,0.104
2009-07-18,18,0.052,0.109
2009-07-18,19,0.149,0.214
2009-07-18,20,0.196,0.398
2009-07-18,21,0.184,0.219
2009-07-18,22,0.257,0.26
2009-07-18,23,0.37,0.426
2009-07-18,24,0.374,0.43
2009-07-19,1,0.165,0.313
2009-07-19,2,0.208,0.224
2009-07-19,3,0.142,0.144
2009-07-19,4,0.135,0.187
2009-07-19,5,0.147,0.18
2009-07-19,6,0.1,0.224
2009-07-19,7,0.123,0.153
2009-07-19,8,0.094,0.175
2009-07-19,9,0.08,0.168
2009-07-19,10,0.095,0.366
2009-07-19,11,0.208,0.331
2009-07-19,12,0.062,0.145
2009-07-19,13,0.095,0.117
2009-07-19,14,0.052,0.103
2009-07-19,15,0.052,0.113
2009-07-19,16,0.136,0.174
2009-07-19,17,0.114,0.119
2009-07-19,18,0.057,0.111
2009-07-19,19,0.054,0.111
2009-07-19,20,0.109,0.112
2009-07-19,21,0.053,0.114
2009-07-19,22,0.072,0.127
2009-07-19,23,0.105,0.129
2009-07-19,24,0.074,0.13
2009-07-20,1,0.08,0.1
2009-07-20,2,0.093,0.13
2009-07-20,3,0.088,0.131
2009-07-20,4,0.085,0.096
2009-07-20,5,0.076,0.13
2009-07-20,6,0.105,0.236
2009-07-20,7,0.164,0.17
2009-07-20,8,0.091,0.094
2009-07-20,9,0.087,0.132
2009-07-20,10,0.091,0.128
2009-07-20,11,0.048,0.171
2009-07-20,12,0.083,0.095
2009-07-20,13,0.083,0.127
2009-07-20,14,0.091,0.127
2009-07-20,15,0.081,0.095
2009-07-20,16,0.081,0.127
2009-07-20,17,0.094,0.127
2009-07-20,18,0.082,0.094
2009-07-20,19,0.081,0.128
2009-07-20,20,0.181,0.265
2009-07-20,21,0.312,0.694
2009-07-20,22,0.264,0.284
2009-07-20,23,0.304,0.364
2009-07-20,24,0.252,0.365
2009-07-21,1,0.116,0.164
2009-07-21,2,0.112,0.176
2009-07-21,3,0.163,0.171
2009-07-21,4,0.109,0.17
2009-07-21,5,0.069,0.146
