date,time,lower,upper
2009-07-14,1,0.079,0.176
2009-07-14,2,0.036,0.097
2009-07-14,3,0.033,0.101
2009-07-14,4,0.033,0.101
2009-07-14,5,0.035,0.072
2009-07-14,6,0.037,0.065
2009-07-14,7,0.033,0.099
2009-07-14,8,0.102,0.434
2009-07-14,9,0.335,0.481
2009-07-14,10,0.334,2.727
2009-07-14,11,0.461,2.011
2009-07-14,12,0.295,0.602
2009-07-14,13,0.701,1.821
2009-07-14,14,0.328,0.426
2009-07-14,15,0.251,0.263
2009-07-14,16,0.257,0.264
2009-07-14,17,0.576,0.724
2009-07-14,18,0.393,0.468
2009-07-14,19,0.41,0.413
2009-07-14,20,0.225,0.242
2009-07-14,21,0.299,0.484
2009-07-14,22,0.232,0.359
2009-07-14,23,0.376,0.546
2009-07-14,24,0.242,0.263
2009-07-15,1,0.033,0.125
2009-07-15,2,0.034,0.088
2009-07-15,3,0.053,0.076
2009-07-15,4,0.051,0.081
2009-07-15,5,0.034,0.1
2009-07-15,6,0.034,0.1
2009-07-15,7,0.036,0.06
2009-07-15,8,0.032,0.074
2009-07-15,9,0.032,0.102
2009-07-15,10,0.144,0.373
2009-07-15,11,0.288,0.519
2009-07-15,12,0.332,1.736
2009-07-15,13,0.266,0.725
2009-07-15,14,0.195,0.331
2009-07-15,15,0.245,0.763
2009-07-15,16,0.241,0.274
2009-07-15,17,0.246,0.263
2009-07-15,18,0.273,0.42
2009-07-15,19,0.218,0.249
2009-07-15,20,0.204,0.256
2009-07-15,21,0.201,0.269
2009-07-15,22,0.301,0.388
2009-07-15,23,0.484,0.504
2009-07-15,24,0.27,0.282
2009-07-16,1,0.104,0.181
2009-07-16,2,0.034,0.089
2009-07-16,3,0.051,0.06
2009-07-16,4,0.034,0.088
2009-07-16,5,0.034,0.106
2009-07-16,6,0.044,0.097
2009-07-16,7,0.058,0.082
2009-07-16,8,0.033,0.108
2009-07-16,9,0.034,0.374
2009-07-16,10,1.527,2.963
2009-07-16,11,0.288,0.642
2009-07-16,12,0.212,0.615
2009-07-16,13,0.311,0.468
2009-07-16,14,0.694,0.988
2009-07-16,15,0.444,0.455
2009-07-16,16,0.27,0.298
2009-07-16,17,0.285,0.397
2009-07-16,18,0.237,1.2
2009-07-16,19,0.261,0.421
2009-07-16,20,0.208,0.278
2009-07-16,21,0.213,0.266
2009-07-16,22,0.41,0.569
2009-07-16,23,0.547,0.56
2009-07-16,24,0.233,0.237
2009-07-17,1,0.074,0.25
2009-07-17,2,0.034,0.105
2009-07-17,3,0.034,0.107
2009-07-17,4,0.057,0.085
2009-07-17,5,0.046,0.096
2009-07-17,6,0.034,0.108
2009-07-17,7,0.034,0.072
2009-07-17,8,0.032,0.067
2009-07-17,9,0.109,0.144
2009-07-17,10,0.341,0.37
2009-07-17,11,0.205,0.475
2009-07-17,12,0.341,0.387
2009-07-17,13,0.3,0.373
2009-07-17,14,0.294,0.593
2009-07-17,15,0.335,0.363
2009-07-17,16,0.356,0.395
2009-07-17,17,0.302,0.785
2009-07-17,18,0.448,1.724
2009-07-17,19,0.341,0.565
2009-07-17,20,0.205,0.328
2009-07-17,21,0.254,0.261
2009-07-17,22,0.25,0.301
2009-07-17,23,0.513,0.546
2009-07-17,24,0.209,0.226
2009-07-18,1,0.077,0.191
2009-07-18,2,0.051,0.078
2009-07-18,3,0.052,0.073
2009-07-18,4,0.058,0.069
