date,time,lower,upper
2009-07-14,1,0.014,0.014
2009-07-14,2,0.014,0.111
2009-07-14,3,0.015,0.068
2009-07-14,4,0.015,0.015
2009-07-14,5,0.082,0.1
2009-07-14,6,0.014,0.015
2009-07-14,7,0.085,0.155
2009-07-14,8,0.014,0.098
2009-07-14,9,0.07,0.103
2009-07-14,10,0.097,0.108
2009-07-14,11,0.017,0.022
2009-07-14,12,0.201,0.369
2009-07-14,13,0.049,0.111
2009-07-14,14,0.035,0.241
2009-07-14,15,0.066,0.229
2009-07-14,16,0.052,0.103
2009-07-14,17,0.102,0.138
2009-07-14,18,0.112,0.359
2009-07-14,19,0.099,0.344
2009-07-14,20,0.156,0.252
2009-07-14,21,0.141,0.15
2009-07-14,22,0.087,0.457
2009-07-14,23,0.115,0.25
2009-07-14,24,0.014,0.019
2009-07-15,1,0.065,0.106
2009-07-15,2,0.014,0.023
2009-07-15,3,0.014,0.056
2009-07-15,4,0.03,0.109
2009-07-15,5,0.015,0.015
2009-07-15,6,0.04,0.672
2009-07-15,7,0.02,0.573
2009-07-15,8,0.014,0.025
2009-07-15,9,0.051,0.114
2009-07-15,10,0.014,0.014
2009-07-15,11,0.016,0.107
2009-07-15,12,0.07,0.188
2009-07-15,13,0.016,0.016
2009-07-15,14,0.075,0.104
2009-07-15,15,0.016,0.249
2009-07-15,16,0.041,0.252
2009-07-15,17,0.155,0.175
2009-07-15,18,0.146,0.327
2009-07-15,19,0.231,0.254
2009-07-15,20,0.244,0.255
2009-07-15,21,0.162,0.191
2009-07-15,22,0.093,0.165
2009-07-15,23,0.091,0.095
2009-07-15,24,0.183,0.217
2009-07-16,1,0.015,0.027
2009-07-16,2,0.015,0.093
2009-07-16,3,0.014,0.092
2009-07-16,4,0.014,0.014
2009-07-16,5,0.083,0.102
2009-07-16,6,0.014,0.161
2009-07-16,7,0.079,0.207
2009-07-16,8,0.019,0.105
2009-07-16,9,0.014,0.014
2009-07-16,10,0.074,0.11
2009-07-16,11,0.058,0.063
2009-07-16,12,0.053,0.058
2009-07-16,13,0.069,0.135
2009-07-16,14,0.032,0.071
2009-07-16,15,0.043,0.379
2009-07-16,16,0.018,0.075
2009-07-16,17,0.162,0.308
2009-07-16,18,0.21,0.257
2009-07-16,19,0.157,0.397
2009-07-16,20,0.175,0.24
2009-07-16,21,0.189,0.429
2009-07-16,22,0.405,0.479
2009-07-16,23,0.287,0.547
2009-07-16,24,0.114,0.135
2009-07-17,1,0.176,0.207
2009-07-17,2,0.116,0.131
2009-07-17,3,0.117,0.172
2009-07-17,4,0.058,0.209
2009-07-17,5,0.015,0.015
2009-07-17,6,0.062,0.299
2009-07-17,7,0.028,0.168
2009-07-17,8,0.014,0.052
2009-07-17,9,0.041,0.108
2009-07-17,10,0.058,0.088
2009-07-17,11,0.131,0.154
2009-07-17,12,0.077,0.093
