date,time,lower,upper
2009-07-14,1,0.635,0.639
2009-07-14,2,0.724,0.844
2009-07-14,3,0.842,0.884
2009-07-14,4,0.588,0.813
2009-07-14,5,0.646,0.655
2009-07-14,6,0.253,0.342
2009-07-14,7,0.253,0.581
2009-07-14,8,0.543,0.59
2009-07-14,9,0.434,0.513
2009-07-14,10,0.436,0.436
2009-07-14,11,0.44,0.527
2009-07-14,12,0.296,0.339
2009-07-14,13,0.247,0.814
2009-07-14,14,0.334,0.391
2009-07-14,15,0.281,0.338
2009-07-14,16,0.576,0.601
2009-07-14,17,1.025,1.43
2009-07-14,18,0.498,0.54
2009-07-14,19,2.406,3.428
2009-07-14,20,0.72,0.739
2009-07-14,21,0.568,0.572
2009-07-14,22,0.736,1.236
2009-07-14,23,2.159,2.205
2009-07-14,24,0.608,0.795
2009-07-15,1,0.574,0.642
2009-07-15,2,0.512,0.577
2009-07-15,3,0.692,0.715
2009-07-15,4,0.54,0.655
2009-07-15,5,0.476,0.478
2009-07-15,6,0.554,0.563
2009-07-15,7,0.488,0.682
2009-07-15,8,0.499,0.511
2009-07-15,9,0.319,0.393
2009-07-15,10,0.34,0.447
2009-07-15,11,0.188,0.28
2009-07-15,12,0.188,0.189
2009-07-15,13,0.282,0.298
2009-07-15,14,0.353,0.501
2009-07-15,15,0.246,0.278
2009-07-15,16,0.189,0.19
2009-07-15,17,0.353,0.378
2009-07-15,18,0.22,0.25
2009-07-15,19,0.36,0.562
2009-07-15,20,0.383,3.92
2009-07-15,21,0.85,2.643
2009-07-15,22,0.852,2.35
2009-07-15,23,1.176,2.411
2009-07-15,24,0.724,0.845
2009-07-16,1,0.541,0.727
2009-07-16,2,0.444,0.447
2009-07-16,3,0.287,0.402
2009-07-16,4,0.304,0.328
2009-07-16,5,0.227,0.248
2009-07-16,6,0.227,0.229
2009-07-16,7,0.239,0.341
2009-07-16,8,0.229,0.237
2009-07-16,9,0.45,1.438
2009-07-16,10,0.334,0.389
2009-07-16,11,0.511,1.51
2009-07-16,12,0.589,0.78
2009-07-16,13,0.983,1.311
2009-07-16,14,0.445,0.535
2009-07-16,15,0.653,0.853
2009-07-16,16,0.515,2.325
2009-07-16,17,0.788,0.879
2009-07-16,18,1.067,1.489
2009-07-16,19,0.471,1.406
2009-07-16,20,0.247,0.326
2009-07-16,21,0.259,0.439
2009-07-16,22,0.953,1.033
2009-07-16,23,0.728,0.946
2009-07-16,24,0.818,1.055
2009-07-17,1,0.757,1.144
2009-07-17,2,0.729,0.875
2009-07-17,3,0.617,0.659
2009-07-17,4,0.249,0.339
2009-07-17,5,0.348,0.39
2009-07-17,6,0.238,0.248
2009-07-17,7,0.232,0.244
2009-07-17,8,0.217,0.224
2009-07-17,9,0.229,1.376
