date,time,lower,upper
2009-07-14,1,0.243,0.367
2009-07-14,2,0.286,0.36
2009-07-14,3,0.293,0.341
2009-07-14,4,0.28,0.421
2009-07-14,5,0.265,0.369
2009-07-14,6,0.294,0.3
2009-07-14,7,0.361,0.566
2009-07-14,8,0.524,1.207
2009-07-14,9,0.944,1.199
2009-07-14,10,0.411,0.763
2009-07-14,11,0.262,0.531
2009-07-14,12,0.192,0.227
2009-07-14,13,0.188,0.517
2009-07-14,14,0.576,1.526
2009-07-14,15,0.277,0.277
2009-07-14,16,0.584,1.162
2009-07-14,17,0.459,0.671
2009-07-14,18,1.294,2.191
2009-07-14,19,0.715,0.82
2009-07-14,20,1.268,1.353
2009-07-14,21,0.563,0.64
2009-07-14,22,0.503,0.637
2009-07-14,23,0.215,0.284
2009-07-14,24,0.186,0.256
2009-07-15,1,0.247,0.315
2009-07-15,2,0.301,0.347
2009-07-15,3,0.32,0.328
2009-07-15,4,0.295,0.331
2009-07-15,5,0.3,0.356
2009-07-15,6,0.295,0.312
2009-07-15,7,0.184,0.204
2009-07-15,8,0.624,1.554
2009-07-15,9,0.491,0.997
2009-07-15,10,0.443,0.45
2009-07-15,11,0.804,1.721
2009-07-15,12,0.23,1.024
2009-07-15,13,0.235,0.464
2009-07-15,14,0.192,0.235
2009-07-15,15,0.338,0.421
2009-07-15,16,0.194,0.273
2009-07-15,17,0.481,1.775
2009-07-15,18,1.596,1.809
2009-07-15,19,0.674,0.759
2009-07-15,20,0.658,0.82
2009-07-15,21,0.526,0.801
2009-07-15,22,0.975,1.036
2009-07-15,23,1.132,1.875
2009-07-15,24,0.343,0.37
2009-07-16,1,0.332,0.358
2009-07-16,2,0.294,0.342
2009-07-16,3,0.281,0.342
2009-07-16,4,0.34,0.371
2009-07-16,5,0.331,0.356
2009-07-16,6,0.359,0.629
2009-07-16,7,0.262,0.605
2009-07-16,8,0.772,1.347
2009-07-16,9,0.75,1.154
2009-07-16,10,0.426,0.569
2009-07-16,11,0.212,0.376
2009-07-16,12,0.201,0.22
2009-07-16,13,0.22,0.437
2009-07-16,14,0.206,1.672
2009-07-16,15,0.671,1.189
2009-07-16,16,0.576,0.749
2009-07-16,17,0.779,1.002
2009-07-16,18,0.688,1.119
2009-07-16,19,0.945,1.858
2009-07-16,20,0.489,0.58
2009-07-16,21,0.462,0.482
2009-07-16,22,0.437,0.484
2009-07-16,23,0.307,0.436
2009-07-16,24,0.329,0.474
2009-07-17,1,0.316,0.376
2009-07-17,2,0.32,0.328
2009-07-17,3,0.345,0.351
2009-07-17,4,0.287,0.34
2009-07-17,5,0.325,0.397
2009-07-17,6,0.317,0.332
2009-07-17,7,0.334,0.369
2009-07-17,8,0.627,0.848
2009-07-17,9,1.219,1.653
2009-07-17,10,0.981,1.888
2009-07-17,11,0.6,1.912
2009-07-17,12,0.915,1.17
2009-07-17,13,0.264,0.366
2009-07-17,14,0.305,0.763
2009-07-17,15,0.333,0.926
2009-07-17,16,0.238,0.371
2009-07-17,17,0.344,0.515
2009-07-17,18,1.415,2.59
2009-07-17,19,0.802,2.002
2009-07-17,20,0.596,1.298
2009-07-17,21,0.51,0.702
2009-07-17,22,0.884,1.178
2009-07-17,23,0.419,0.672
2009-07-17,24,0.253,0.311
2009-07-18,1,0.26,0.267
2009-07-18,2,0.189,0.255
2009-07-18,3,0.24,0.305
2009-07-18,4,0.23,0.253
2009-07-18,5,0.232,0.264
2009-07-18,6,0.212,0.586
2009-07-18,7,0.201,0.571
2009-07-18,8,0.882,1.319
2009-07-18,9,0.221,0.422
2009-07-18,10,0.227,0.261
2009-07-18,11,0.152,0.251
2009-07-18,12,0.181,0.242
2009-07-18,13,0.24,0.408
2009-07-18,14,0.528,0.67
2009-07-18,15,0.586,1.373
2009-07-18,16,0.617,0.773
2009-07-18,17,1.268,1.502
2009-07-18,18,1.333,1.772
2009-07-18,19,1.183,1.228
2009-07-18,20,0.948,2.74
2009-07-18,21,0.559,0.604
2009-07-18,22,0.399,0.518
2009-07-18,23,0.208,0.479
2009-07-18,24,0.223,0.472
2009-07-19,1,0.207,0.21
2009-07-19,2,0.236,0.382
2009-07-19,3,0.195,0.37
2009-07-19,4,0.195,0.243
2009-07-19,5,0.175,0.239
2009-07-19,6,0.195,0.206
2009-07-19,7,0.179,0.223
2009-07-19,8,0.219,1.599
2009-07-19,9,1.282,1.439
2009-07-19,10,1.454,1.48
2009-07-19,11,1.375,2.984
2009-07-19,12,0.178,1.057
2009-07-19,13,0.192,0.215
2009-07-19,14,0.26,0.372
2009-07-19,15,1.335,4.758
2009-07-19,16,0.313,3.361
2009-07-19,17,0.295,0.398
2009-07-19,18,1.053,1.542
2009-07-19,19,0.509,1.439
2009-07-19,20,0.449,1.088
2009-07-19,21,0.496,0.725
2009-07-19,22,0.647,0.664
2009-07-19,23,0.362,0.716
2009-07-19,24,0.385,0.45
2009-07-20,1,0.334,0.359
2009-07-20,2,0.34,0.392
2009-07-20,3,0.273,0.397
2009-07-20,4,0.344,0.359
2009-07-20,5,0.262,0.355
2009-07-20,6,0.288,0.367
2009-07-20,7,0.294,0.871
2009-07-20,8,0.472,0.964
2009-07-20,9,1.087,1.114
2009-07-20,10,0.233,0.35
2009-07-20,11,0.217,0.443
2009-07-20,12,0.535,0.981
2009-07-20,13,0.475,0.731
2009-07-20,14,0.615,0.652
2009-07-20,15,0.551,0.596
2009-07-20,16,0.456,0.565
2009-07-20,17,1.574,2.098
2009-07-20,18,2.11,2.451
2009-07-20,19,1.238,2.504
2009-07-20,20,0.524,1.427
2009-07-20,21,0.427,0.544
2009-07-20,22,0.397,0.574
2009-07-20,23,0.185,0.392
2009-07-20,24,0.198,0.301
2009-07-21,1,0.233,0.257
2009-07-21,2,0.22,0.261
2009-07-21,3,0.195,0.237
2009-07-21,4,0.21,0.241
2009-07-21,5,0.189,0.242
2009-07-21,6,0.179,0.239
2009-07-21,7,0.152,0.223
2009-07-21,8,0.454,0.613
2009-07-21,9,0.436,1.081
2009-07-21,10,1.117,1.641
2009-07-21,11,0.35,0.368
2009-07-21,12,0.346,0.643
2009-07-21,13,0.714,1.313
2009-07-21,14,0.658,1.306
2009-07-21,15,0.601,0.741
2009-07-21,16,0.562,1.202
2009-07-21,17,0.465,1.023
2009-07-21,18,0.418,0.982
2009-07-21,19,0.641,0.879
2009-07-21,20,0.436,0.498
2009-07-21,21,0.366,0.609
2009-07-21,22,0.697,1.161
2009-07-21,23,0.463,0.615
2009-07-21,24,0.286,0.294
2009-07-22,1,0.171,0.258
2009-07-22,2,0.218,0.248
2009-07-22,3,0.278,0.315
2009-07-22,4,0.24,0.297
2009-07-22,5,0.162,0.201
2009-07-22,6,0.157,0.252
2009-07-22,7,0.425,0.588
